index,new_stem,old_image_name,old_label_name,new_image_name,new_label_name,old_image_relpath,old_label_relpath,new_image_relpath,new_label_relpath
3976,3976,MAR20_482.jpg,MAR20_482.txt,3976.jpg,3976.txt,images/train/MAR20_482.jpg,labels/train/MAR20_482.txt,images/train/3976.jpg,labels/train/3976.txt
3977,3977,MAR20_483.jpg,MAR20_483.txt,3977.jpg,3977.txt,images/train/MAR20_483.jpg,labels/train/MAR20_483.txt,images/train/3977.jpg,labels/train/3977.txt
3978,3978,MAR20_484.jpg,MAR20_484.txt,3978.jpg,3978.txt,images/train/MAR20_484.jpg,labels/train/MAR20_484.txt,images/train/3978.jpg,labels/train/3978.txt
3979,3979,MAR20_485.jpg,MAR20_485.txt,3979.jpg,3979.txt,images/train/MAR20_485.jpg,labels/train/MAR20_485.txt,images/train/3979.jpg,labels/train/3979.txt
3980,3980,MAR20_486.jpg,MAR20_486.txt,3980.jpg,3980.txt,images/train/MAR20_486.jpg,labels/train/MAR20_486.txt,images/train/3980.jpg,labels/train/3980.txt
3981,3981,MAR20_489.jpg,MAR20_489.txt,3981.jpg,3981.txt,images/train/MAR20_489.jpg,labels/train/MAR20_489.txt,images/train/3981.jpg,labels/train/3981.txt
3982,3982,MAR20_49.jpg,MAR20_49.txt,3982.jpg,3982.txt,images/train/MAR20_49.jpg,labels/train/MAR20_49.txt,images/train/3982.jpg,labels/train/3982.txt
3983,3983,MAR20_490.jpg,MAR20_490.txt,3983.jpg,3983.txt,images/train/MAR20_490.jpg,labels/train/MAR20_490.txt,images/train/3983.jpg,labels/train/3983.txt
3984,3984,MAR20_491.jpg,MAR20_491.txt,3984.jpg,3984.txt,images/train/MAR20_491.jpg,labels/train/MAR20_491.txt,images/train/3984.jpg,labels/train/3984.txt
3985,3985,MAR20_492.jpg,MAR20_492.txt,3985.jpg,3985.txt,images/train/MAR20_492.jpg,labels/train/MAR20_492.txt,images/train/3985.jpg,labels/train/3985.txt
3986,3986,MAR20_495.jpg,MAR20_495.txt,3986.jpg,3986.txt,images/train/MAR20_495.jpg,labels/train/MAR20_495.txt,images/train/3986.jpg,labels/train/3986.txt
3987,3987,MAR20_496.jpg,MAR20_496.txt,3987.jpg,3987.txt,images/train/MAR20_496.jpg,labels/train/MAR20_496.txt,images/train/3987.jpg,labels/train/3987.txt
3988,3988,MAR20_497.jpg,MAR20_497.txt,3988.jpg,3988.txt,images/train/MAR20_497.jpg,labels/train/MAR20_497.txt,images/train/3988.jpg,labels/train/3988.txt
3989,3989,MAR20_498.jpg,MAR20_498.txt,3989.jpg,3989.txt,images/train/MAR20_498.jpg,labels/train/MAR20_498.txt,images/train/3989.jpg,labels/train/3989.txt
3990,3990,MAR20_499.jpg,MAR20_499.txt,3990.jpg,3990.txt,images/train/MAR20_499.jpg,labels/train/MAR20_499.txt,images/train/3990.jpg,labels/train/3990.txt
3991,3991,MAR20_5.jpg,MAR20_5.txt,3991.jpg,3991.txt,images/train/MAR20_5.jpg,labels/train/MAR20_5.txt,images/train/3991.jpg,labels/train/3991.txt
3992,3992,MAR20_500.jpg,MAR20_500.txt,3992.jpg,3992.txt,images/train/MAR20_500.jpg,labels/train/MAR20_500.txt,images/train/3992.jpg,labels/train/3992.txt
3993,3993,MAR20_501.jpg,MAR20_501.txt,3993.jpg,3993.txt,images/train/MAR20_501.jpg,labels/train/MAR20_501.txt,images/train/3993.jpg,labels/train/3993.txt
3994,3994,MAR20_502.jpg,MAR20_502.txt,3994.jpg,3994.txt,images/train/MAR20_502.jpg,labels/train/MAR20_502.txt,images/train/3994.jpg,labels/train/3994.txt
3995,3995,MAR20_503.jpg,MAR20_503.txt,3995.jpg,3995.txt,images/train/MAR20_503.jpg,labels/train/MAR20_503.txt,images/train/3995.jpg,labels/train/3995.txt
3996,3996,MAR20_504.jpg,MAR20_504.txt,3996.jpg,3996.txt,images/train/MAR20_504.jpg,labels/train/MAR20_504.txt,images/train/3996.jpg,labels/train/3996.txt
3997,3997,MAR20_505.jpg,MAR20_505.txt,3997.jpg,3997.txt,images/train/MAR20_505.jpg,labels/train/MAR20_505.txt,images/train/3997.jpg,labels/train/3997.txt
3998,3998,MAR20_506.jpg,MAR20_506.txt,3998.jpg,3998.txt,images/train/MAR20_506.jpg,labels/train/MAR20_506.txt,images/train/3998.jpg,labels/train/3998.txt
3999,3999,MAR20_507.jpg,MAR20_507.txt,3999.jpg,3999.txt,images/train/MAR20_507.jpg,labels/train/MAR20_507.txt,images/train/3999.jpg,labels/train/3999.txt
4000,4000,MAR20_508.jpg,MAR20_508.txt,4000.jpg,4000.txt,images/train/MAR20_508.jpg,labels/train/MAR20_508.txt,images/train/4000.jpg,labels/train/4000.txt
4001,4001,MAR20_509.jpg,MAR20_509.txt,4001.jpg,4001.txt,images/train/MAR20_509.jpg,labels/train/MAR20_509.txt,images/train/4001.jpg,labels/train/4001.txt
4002,4002,MAR20_51.jpg,MAR20_51.txt,4002.jpg,4002.txt,images/train/MAR20_51.jpg,labels/train/MAR20_51.txt,images/train/4002.jpg,labels/train/4002.txt
4003,4003,MAR20_511.jpg,MAR20_511.txt,4003.jpg,4003.txt,images/train/MAR20_511.jpg,labels/train/MAR20_511.txt,images/train/4003.jpg,labels/train/4003.txt
4004,4004,MAR20_512.jpg,MAR20_512.txt,4004.jpg,4004.txt,images/train/MAR20_512.jpg,labels/train/MAR20_512.txt,images/train/4004.jpg,labels/train/4004.txt
4005,4005,MAR20_513.jpg,MAR20_513.txt,4005.jpg,4005.txt,images/train/MAR20_513.jpg,labels/train/MAR20_513.txt,images/train/4005.jpg,labels/train/4005.txt
4006,4006,MAR20_514.jpg,MAR20_514.txt,4006.jpg,4006.txt,images/train/MAR20_514.jpg,labels/train/MAR20_514.txt,images/train/4006.jpg,labels/train/4006.txt
4007,4007,MAR20_515.jpg,MAR20_515.txt,4007.jpg,4007.txt,images/train/MAR20_515.jpg,labels/train/MAR20_515.txt,images/train/4007.jpg,labels/train/4007.txt
4008,4008,MAR20_516.jpg,MAR20_516.txt,4008.jpg,4008.txt,images/train/MAR20_516.jpg,labels/train/MAR20_516.txt,images/train/4008.jpg,labels/train/4008.txt
4009,4009,MAR20_517.jpg,MAR20_517.txt,4009.jpg,4009.txt,images/train/MAR20_517.jpg,labels/train/MAR20_517.txt,images/train/4009.jpg,labels/train/4009.txt
4010,4010,MAR20_518.jpg,MAR20_518.txt,4010.jpg,4010.txt,images/train/MAR20_518.jpg,labels/train/MAR20_518.txt,images/train/4010.jpg,labels/train/4010.txt
4011,4011,MAR20_519.jpg,MAR20_519.txt,4011.jpg,4011.txt,images/train/MAR20_519.jpg,labels/train/MAR20_519.txt,images/train/4011.jpg,labels/train/4011.txt
4012,4012,MAR20_52.jpg,MAR20_52.txt,4012.jpg,4012.txt,images/train/MAR20_52.jpg,labels/train/MAR20_52.txt,images/train/4012.jpg,labels/train/4012.txt
4013,4013,MAR20_520.jpg,MAR20_520.txt,4013.jpg,4013.txt,images/train/MAR20_520.jpg,labels/train/MAR20_520.txt,images/train/4013.jpg,labels/train/4013.txt
4014,4014,MAR20_523.jpg,MAR20_523.txt,4014.jpg,4014.txt,images/train/MAR20_523.jpg,labels/train/MAR20_523.txt,images/train/4014.jpg,labels/train/4014.txt
4015,4015,MAR20_524.jpg,MAR20_524.txt,4015.jpg,4015.txt,images/train/MAR20_524.jpg,labels/train/MAR20_524.txt,images/train/4015.jpg,labels/train/4015.txt
4016,4016,MAR20_525.jpg,MAR20_525.txt,4016.jpg,4016.txt,images/train/MAR20_525.jpg,labels/train/MAR20_525.txt,images/train/4016.jpg,labels/train/4016.txt
4017,4017,MAR20_527.jpg,MAR20_527.txt,4017.jpg,4017.txt,images/train/MAR20_527.jpg,labels/train/MAR20_527.txt,images/train/4017.jpg,labels/train/4017.txt
4018,4018,MAR20_528.jpg,MAR20_528.txt,4018.jpg,4018.txt,images/train/MAR20_528.jpg,labels/train/MAR20_528.txt,images/train/4018.jpg,labels/train/4018.txt
4019,4019,MAR20_529.jpg,MAR20_529.txt,4019.jpg,4019.txt,images/train/MAR20_529.jpg,labels/train/MAR20_529.txt,images/train/4019.jpg,labels/train/4019.txt
4020,4020,MAR20_530.jpg,MAR20_530.txt,4020.jpg,4020.txt,images/train/MAR20_530.jpg,labels/train/MAR20_530.txt,images/train/4020.jpg,labels/train/4020.txt
4021,4021,MAR20_532.jpg,MAR20_532.txt,4021.jpg,4021.txt,images/train/MAR20_532.jpg,labels/train/MAR20_532.txt,images/train/4021.jpg,labels/train/4021.txt
4022,4022,MAR20_533.jpg,MAR20_533.txt,4022.jpg,4022.txt,images/train/MAR20_533.jpg,labels/train/MAR20_533.txt,images/train/4022.jpg,labels/train/4022.txt
4023,4023,MAR20_534.jpg,MAR20_534.txt,4023.jpg,4023.txt,images/train/MAR20_534.jpg,labels/train/MAR20_534.txt,images/train/4023.jpg,labels/train/4023.txt
4024,4024,MAR20_535.jpg,MAR20_535.txt,4024.jpg,4024.txt,images/train/MAR20_535.jpg,labels/train/MAR20_535.txt,images/train/4024.jpg,labels/train/4024.txt
4025,4025,MAR20_536.jpg,MAR20_536.txt,4025.jpg,4025.txt,images/train/MAR20_536.jpg,labels/train/MAR20_536.txt,images/train/4025.jpg,labels/train/4025.txt
4026,4026,MAR20_537.jpg,MAR20_537.txt,4026.jpg,4026.txt,images/train/MAR20_537.jpg,labels/train/MAR20_537.txt,images/train/4026.jpg,labels/train/4026.txt
4027,4027,MAR20_539.jpg,MAR20_539.txt,4027.jpg,4027.txt,images/train/MAR20_539.jpg,labels/train/MAR20_539.txt,images/train/4027.jpg,labels/train/4027.txt
4028,4028,MAR20_540.jpg,MAR20_540.txt,4028.jpg,4028.txt,images/train/MAR20_540.jpg,labels/train/MAR20_540.txt,images/train/4028.jpg,labels/train/4028.txt
4029,4029,MAR20_541.jpg,MAR20_541.txt,4029.jpg,4029.txt,images/train/MAR20_541.jpg,labels/train/MAR20_541.txt,images/train/4029.jpg,labels/train/4029.txt
4030,4030,MAR20_542.jpg,MAR20_542.txt,4030.jpg,4030.txt,images/train/MAR20_542.jpg,labels/train/MAR20_542.txt,images/train/4030.jpg,labels/train/4030.txt
4031,4031,MAR20_543.jpg,MAR20_543.txt,4031.jpg,4031.txt,images/train/MAR20_543.jpg,labels/train/MAR20_543.txt,images/train/4031.jpg,labels/train/4031.txt
4032,4032,MAR20_547.jpg,MAR20_547.txt,4032.jpg,4032.txt,images/train/MAR20_547.jpg,labels/train/MAR20_547.txt,images/train/4032.jpg,labels/train/4032.txt
4033,4033,MAR20_548.jpg,MAR20_548.txt,4033.jpg,4033.txt,images/train/MAR20_548.jpg,labels/train/MAR20_548.txt,images/train/4033.jpg,labels/train/4033.txt
4034,4034,MAR20_549.jpg,MAR20_549.txt,4034.jpg,4034.txt,images/train/MAR20_549.jpg,labels/train/MAR20_549.txt,images/train/4034.jpg,labels/train/4034.txt
4035,4035,MAR20_55.jpg,MAR20_55.txt,4035.jpg,4035.txt,images/train/MAR20_55.jpg,labels/train/MAR20_55.txt,images/train/4035.jpg,labels/train/4035.txt
4036,4036,MAR20_552.jpg,MAR20_552.txt,4036.jpg,4036.txt,images/train/MAR20_552.jpg,labels/train/MAR20_552.txt,images/train/4036.jpg,labels/train/4036.txt
4037,4037,MAR20_553.jpg,MAR20_553.txt,4037.jpg,4037.txt,images/train/MAR20_553.jpg,labels/train/MAR20_553.txt,images/train/4037.jpg,labels/train/4037.txt
4038,4038,MAR20_554.jpg,MAR20_554.txt,4038.jpg,4038.txt,images/train/MAR20_554.jpg,labels/train/MAR20_554.txt,images/train/4038.jpg,labels/train/4038.txt
4039,4039,MAR20_555.jpg,MAR20_555.txt,4039.jpg,4039.txt,images/train/MAR20_555.jpg,labels/train/MAR20_555.txt,images/train/4039.jpg,labels/train/4039.txt
4040,4040,MAR20_556.jpg,MAR20_556.txt,4040.jpg,4040.txt,images/train/MAR20_556.jpg,labels/train/MAR20_556.txt,images/train/4040.jpg,labels/train/4040.txt
4041,4041,MAR20_557.jpg,MAR20_557.txt,4041.jpg,4041.txt,images/train/MAR20_557.jpg,labels/train/MAR20_557.txt,images/train/4041.jpg,labels/train/4041.txt
4042,4042,MAR20_559.jpg,MAR20_559.txt,4042.jpg,4042.txt,images/train/MAR20_559.jpg,labels/train/MAR20_559.txt,images/train/4042.jpg,labels/train/4042.txt
4043,4043,MAR20_560.jpg,MAR20_560.txt,4043.jpg,4043.txt,images/train/MAR20_560.jpg,labels/train/MAR20_560.txt,images/train/4043.jpg,labels/train/4043.txt
4044,4044,MAR20_561.jpg,MAR20_561.txt,4044.jpg,4044.txt,images/train/MAR20_561.jpg,labels/train/MAR20_561.txt,images/train/4044.jpg,labels/train/4044.txt
4045,4045,MAR20_562.jpg,MAR20_562.txt,4045.jpg,4045.txt,images/train/MAR20_562.jpg,labels/train/MAR20_562.txt,images/train/4045.jpg,labels/train/4045.txt
4046,4046,MAR20_563.jpg,MAR20_563.txt,4046.jpg,4046.txt,images/train/MAR20_563.jpg,labels/train/MAR20_563.txt,images/train/4046.jpg,labels/train/4046.txt
4047,4047,MAR20_564.jpg,MAR20_564.txt,4047.jpg,4047.txt,images/train/MAR20_564.jpg,labels/train/MAR20_564.txt,images/train/4047.jpg,labels/train/4047.txt
4048,4048,MAR20_565.jpg,MAR20_565.txt,4048.jpg,4048.txt,images/train/MAR20_565.jpg,labels/train/MAR20_565.txt,images/train/4048.jpg,labels/train/4048.txt
4049,4049,MAR20_566.jpg,MAR20_566.txt,4049.jpg,4049.txt,images/train/MAR20_566.jpg,labels/train/MAR20_566.txt,images/train/4049.jpg,labels/train/4049.txt
4050,4050,MAR20_567.jpg,MAR20_567.txt,4050.jpg,4050.txt,images/train/MAR20_567.jpg,labels/train/MAR20_567.txt,images/train/4050.jpg,labels/train/4050.txt
4051,4051,MAR20_568.jpg,MAR20_568.txt,4051.jpg,4051.txt,images/train/MAR20_568.jpg,labels/train/MAR20_568.txt,images/train/4051.jpg,labels/train/4051.txt
4052,4052,MAR20_569.jpg,MAR20_569.txt,4052.jpg,4052.txt,images/train/MAR20_569.jpg,labels/train/MAR20_569.txt,images/train/4052.jpg,labels/train/4052.txt
4053,4053,MAR20_57.jpg,MAR20_57.txt,4053.jpg,4053.txt,images/train/MAR20_57.jpg,labels/train/MAR20_57.txt,images/train/4053.jpg,labels/train/4053.txt
4054,4054,MAR20_570.jpg,MAR20_570.txt,4054.jpg,4054.txt,images/train/MAR20_570.jpg,labels/train/MAR20_570.txt,images/train/4054.jpg,labels/train/4054.txt
4055,4055,MAR20_573.jpg,MAR20_573.txt,4055.jpg,4055.txt,images/train/MAR20_573.jpg,labels/train/MAR20_573.txt,images/train/4055.jpg,labels/train/4055.txt
4056,4056,MAR20_574.jpg,MAR20_574.txt,4056.jpg,4056.txt,images/train/MAR20_574.jpg,labels/train/MAR20_574.txt,images/train/4056.jpg,labels/train/4056.txt
4057,4057,MAR20_575.jpg,MAR20_575.txt,4057.jpg,4057.txt,images/train/MAR20_575.jpg,labels/train/MAR20_575.txt,images/train/4057.jpg,labels/train/4057.txt
4058,4058,MAR20_577.jpg,MAR20_577.txt,4058.jpg,4058.txt,images/train/MAR20_577.jpg,labels/train/MAR20_577.txt,images/train/4058.jpg,labels/train/4058.txt
4059,4059,MAR20_578.jpg,MAR20_578.txt,4059.jpg,4059.txt,images/train/MAR20_578.jpg,labels/train/MAR20_578.txt,images/train/4059.jpg,labels/train/4059.txt
4060,4060,MAR20_579.jpg,MAR20_579.txt,4060.jpg,4060.txt,images/train/MAR20_579.jpg,labels/train/MAR20_579.txt,images/train/4060.jpg,labels/train/4060.txt
4061,4061,MAR20_580.jpg,MAR20_580.txt,4061.jpg,4061.txt,images/train/MAR20_580.jpg,labels/train/MAR20_580.txt,images/train/4061.jpg,labels/train/4061.txt
4062,4062,MAR20_581.jpg,MAR20_581.txt,4062.jpg,4062.txt,images/train/MAR20_581.jpg,labels/train/MAR20_581.txt,images/train/4062.jpg,labels/train/4062.txt
4063,4063,MAR20_582.jpg,MAR20_582.txt,4063.jpg,4063.txt,images/train/MAR20_582.jpg,labels/train/MAR20_582.txt,images/train/4063.jpg,labels/train/4063.txt
4064,4064,MAR20_583.jpg,MAR20_583.txt,4064.jpg,4064.txt,images/train/MAR20_583.jpg,labels/train/MAR20_583.txt,images/train/4064.jpg,labels/train/4064.txt
4065,4065,MAR20_585.jpg,MAR20_585.txt,4065.jpg,4065.txt,images/train/MAR20_585.jpg,labels/train/MAR20_585.txt,images/train/4065.jpg,labels/train/4065.txt
4066,4066,MAR20_586.jpg,MAR20_586.txt,4066.jpg,4066.txt,images/train/MAR20_586.jpg,labels/train/MAR20_586.txt,images/train/4066.jpg,labels/train/4066.txt
4067,4067,MAR20_587.jpg,MAR20_587.txt,4067.jpg,4067.txt,images/train/MAR20_587.jpg,labels/train/MAR20_587.txt,images/train/4067.jpg,labels/train/4067.txt
4068,4068,MAR20_588.jpg,MAR20_588.txt,4068.jpg,4068.txt,images/train/MAR20_588.jpg,labels/train/MAR20_588.txt,images/train/4068.jpg,labels/train/4068.txt
4069,4069,MAR20_589.jpg,MAR20_589.txt,4069.jpg,4069.txt,images/train/MAR20_589.jpg,labels/train/MAR20_589.txt,images/train/4069.jpg,labels/train/4069.txt
4070,4070,MAR20_59.jpg,MAR20_59.txt,4070.jpg,4070.txt,images/train/MAR20_59.jpg,labels/train/MAR20_59.txt,images/train/4070.jpg,labels/train/4070.txt
4071,4071,MAR20_590.jpg,MAR20_590.txt,4071.jpg,4071.txt,images/train/MAR20_590.jpg,labels/train/MAR20_590.txt,images/train/4071.jpg,labels/train/4071.txt
4072,4072,MAR20_591.jpg,MAR20_591.txt,4072.jpg,4072.txt,images/train/MAR20_591.jpg,labels/train/MAR20_591.txt,images/train/4072.jpg,labels/train/4072.txt
4073,4073,MAR20_592.jpg,MAR20_592.txt,4073.jpg,4073.txt,images/train/MAR20_592.jpg,labels/train/MAR20_592.txt,images/train/4073.jpg,labels/train/4073.txt
4074,4074,MAR20_593.jpg,MAR20_593.txt,4074.jpg,4074.txt,images/train/MAR20_593.jpg,labels/train/MAR20_593.txt,images/train/4074.jpg,labels/train/4074.txt
4075,4075,MAR20_594.jpg,MAR20_594.txt,4075.jpg,4075.txt,images/train/MAR20_594.jpg,labels/train/MAR20_594.txt,images/train/4075.jpg,labels/train/4075.txt
4076,4076,MAR20_595.jpg,MAR20_595.txt,4076.jpg,4076.txt,images/train/MAR20_595.jpg,labels/train/MAR20_595.txt,images/train/4076.jpg,labels/train/4076.txt
4077,4077,MAR20_596.jpg,MAR20_596.txt,4077.jpg,4077.txt,images/train/MAR20_596.jpg,labels/train/MAR20_596.txt,images/train/4077.jpg,labels/train/4077.txt
4078,4078,MAR20_598.jpg,MAR20_598.txt,4078.jpg,4078.txt,images/train/MAR20_598.jpg,labels/train/MAR20_598.txt,images/train/4078.jpg,labels/train/4078.txt
4079,4079,MAR20_599.jpg,MAR20_599.txt,4079.jpg,4079.txt,images/train/MAR20_599.jpg,labels/train/MAR20_599.txt,images/train/4079.jpg,labels/train/4079.txt
4080,4080,MAR20_60.jpg,MAR20_60.txt,4080.jpg,4080.txt,images/train/MAR20_60.jpg,labels/train/MAR20_60.txt,images/train/4080.jpg,labels/train/4080.txt
4081,4081,MAR20_600.jpg,MAR20_600.txt,4081.jpg,4081.txt,images/train/MAR20_600.jpg,labels/train/MAR20_600.txt,images/train/4081.jpg,labels/train/4081.txt
4082,4082,MAR20_602.jpg,MAR20_602.txt,4082.jpg,4082.txt,images/train/MAR20_602.jpg,labels/train/MAR20_602.txt,images/train/4082.jpg,labels/train/4082.txt
4083,4083,MAR20_607.jpg,MAR20_607.txt,4083.jpg,4083.txt,images/train/MAR20_607.jpg,labels/train/MAR20_607.txt,images/train/4083.jpg,labels/train/4083.txt
4084,4084,MAR20_608.jpg,MAR20_608.txt,4084.jpg,4084.txt,images/train/MAR20_608.jpg,labels/train/MAR20_608.txt,images/train/4084.jpg,labels/train/4084.txt
4085,4085,MAR20_609.jpg,MAR20_609.txt,4085.jpg,4085.txt,images/train/MAR20_609.jpg,labels/train/MAR20_609.txt,images/train/4085.jpg,labels/train/4085.txt
4086,4086,MAR20_61.jpg,MAR20_61.txt,4086.jpg,4086.txt,images/train/MAR20_61.jpg,labels/train/MAR20_61.txt,images/train/4086.jpg,labels/train/4086.txt
4087,4087,MAR20_610.jpg,MAR20_610.txt,4087.jpg,4087.txt,images/train/MAR20_610.jpg,labels/train/MAR20_610.txt,images/train/4087.jpg,labels/train/4087.txt
4088,4088,MAR20_611.jpg,MAR20_611.txt,4088.jpg,4088.txt,images/train/MAR20_611.jpg,labels/train/MAR20_611.txt,images/train/4088.jpg,labels/train/4088.txt
4089,4089,MAR20_612.jpg,MAR20_612.txt,4089.jpg,4089.txt,images/train/MAR20_612.jpg,labels/train/MAR20_612.txt,images/train/4089.jpg,labels/train/4089.txt
4090,4090,MAR20_613.jpg,MAR20_613.txt,4090.jpg,4090.txt,images/train/MAR20_613.jpg,labels/train/MAR20_613.txt,images/train/4090.jpg,labels/train/4090.txt
4091,4091,MAR20_614.jpg,MAR20_614.txt,4091.jpg,4091.txt,images/train/MAR20_614.jpg,labels/train/MAR20_614.txt,images/train/4091.jpg,labels/train/4091.txt
4092,4092,MAR20_615.jpg,MAR20_615.txt,4092.jpg,4092.txt,images/train/MAR20_615.jpg,labels/train/MAR20_615.txt,images/train/4092.jpg,labels/train/4092.txt
4093,4093,MAR20_616.jpg,MAR20_616.txt,4093.jpg,4093.txt,images/train/MAR20_616.jpg,labels/train/MAR20_616.txt,images/train/4093.jpg,labels/train/4093.txt
4094,4094,MAR20_617.jpg,MAR20_617.txt,4094.jpg,4094.txt,images/train/MAR20_617.jpg,labels/train/MAR20_617.txt,images/train/4094.jpg,labels/train/4094.txt
4095,4095,MAR20_618.jpg,MAR20_618.txt,4095.jpg,4095.txt,images/train/MAR20_618.jpg,labels/train/MAR20_618.txt,images/train/4095.jpg,labels/train/4095.txt
4096,4096,MAR20_62.jpg,MAR20_62.txt,4096.jpg,4096.txt,images/train/MAR20_62.jpg,labels/train/MAR20_62.txt,images/train/4096.jpg,labels/train/4096.txt
4097,4097,MAR20_620.jpg,MAR20_620.txt,4097.jpg,4097.txt,images/train/MAR20_620.jpg,labels/train/MAR20_620.txt,images/train/4097.jpg,labels/train/4097.txt
4098,4098,MAR20_621.jpg,MAR20_621.txt,4098.jpg,4098.txt,images/train/MAR20_621.jpg,labels/train/MAR20_621.txt,images/train/4098.jpg,labels/train/4098.txt
4099,4099,MAR20_622.jpg,MAR20_622.txt,4099.jpg,4099.txt,images/train/MAR20_622.jpg,labels/train/MAR20_622.txt,images/train/4099.jpg,labels/train/4099.txt
4100,4100,MAR20_623.jpg,MAR20_623.txt,4100.jpg,4100.txt,images/train/MAR20_623.jpg,labels/train/MAR20_623.txt,images/train/4100.jpg,labels/train/4100.txt
4101,4101,MAR20_624.jpg,MAR20_624.txt,4101.jpg,4101.txt,images/train/MAR20_624.jpg,labels/train/MAR20_624.txt,images/train/4101.jpg,labels/train/4101.txt
4102,4102,MAR20_628.jpg,MAR20_628.txt,4102.jpg,4102.txt,images/train/MAR20_628.jpg,labels/train/MAR20_628.txt,images/train/4102.jpg,labels/train/4102.txt
4103,4103,MAR20_629.jpg,MAR20_629.txt,4103.jpg,4103.txt,images/train/MAR20_629.jpg,labels/train/MAR20_629.txt,images/train/4103.jpg,labels/train/4103.txt
4104,4104,MAR20_63.jpg,MAR20_63.txt,4104.jpg,4104.txt,images/train/MAR20_63.jpg,labels/train/MAR20_63.txt,images/train/4104.jpg,labels/train/4104.txt
4105,4105,MAR20_630.jpg,MAR20_630.txt,4105.jpg,4105.txt,images/train/MAR20_630.jpg,labels/train/MAR20_630.txt,images/train/4105.jpg,labels/train/4105.txt
4106,4106,MAR20_631.jpg,MAR20_631.txt,4106.jpg,4106.txt,images/train/MAR20_631.jpg,labels/train/MAR20_631.txt,images/train/4106.jpg,labels/train/4106.txt
4107,4107,MAR20_632.jpg,MAR20_632.txt,4107.jpg,4107.txt,images/train/MAR20_632.jpg,labels/train/MAR20_632.txt,images/train/4107.jpg,labels/train/4107.txt
4108,4108,MAR20_633.jpg,MAR20_633.txt,4108.jpg,4108.txt,images/train/MAR20_633.jpg,labels/train/MAR20_633.txt,images/train/4108.jpg,labels/train/4108.txt
4109,4109,MAR20_635.jpg,MAR20_635.txt,4109.jpg,4109.txt,images/train/MAR20_635.jpg,labels/train/MAR20_635.txt,images/train/4109.jpg,labels/train/4109.txt
4110,4110,MAR20_636.jpg,MAR20_636.txt,4110.jpg,4110.txt,images/train/MAR20_636.jpg,labels/train/MAR20_636.txt,images/train/4110.jpg,labels/train/4110.txt
4111,4111,MAR20_637.jpg,MAR20_637.txt,4111.jpg,4111.txt,images/train/MAR20_637.jpg,labels/train/MAR20_637.txt,images/train/4111.jpg,labels/train/4111.txt
4112,4112,MAR20_638.jpg,MAR20_638.txt,4112.jpg,4112.txt,images/train/MAR20_638.jpg,labels/train/MAR20_638.txt,images/train/4112.jpg,labels/train/4112.txt
4113,4113,MAR20_639.jpg,MAR20_639.txt,4113.jpg,4113.txt,images/train/MAR20_639.jpg,labels/train/MAR20_639.txt,images/train/4113.jpg,labels/train/4113.txt
4114,4114,MAR20_64.jpg,MAR20_64.txt,4114.jpg,4114.txt,images/train/MAR20_64.jpg,labels/train/MAR20_64.txt,images/train/4114.jpg,labels/train/4114.txt
4115,4115,MAR20_640.jpg,MAR20_640.txt,4115.jpg,4115.txt,images/train/MAR20_640.jpg,labels/train/MAR20_640.txt,images/train/4115.jpg,labels/train/4115.txt
4116,4116,MAR20_641.jpg,MAR20_641.txt,4116.jpg,4116.txt,images/train/MAR20_641.jpg,labels/train/MAR20_641.txt,images/train/4116.jpg,labels/train/4116.txt
4117,4117,MAR20_642.jpg,MAR20_642.txt,4117.jpg,4117.txt,images/train/MAR20_642.jpg,labels/train/MAR20_642.txt,images/train/4117.jpg,labels/train/4117.txt
4118,4118,MAR20_643.jpg,MAR20_643.txt,4118.jpg,4118.txt,images/train/MAR20_643.jpg,labels/train/MAR20_643.txt,images/train/4118.jpg,labels/train/4118.txt
4119,4119,MAR20_644.jpg,MAR20_644.txt,4119.jpg,4119.txt,images/train/MAR20_644.jpg,labels/train/MAR20_644.txt,images/train/4119.jpg,labels/train/4119.txt
4120,4120,MAR20_645.jpg,MAR20_645.txt,4120.jpg,4120.txt,images/train/MAR20_645.jpg,labels/train/MAR20_645.txt,images/train/4120.jpg,labels/train/4120.txt
4121,4121,MAR20_646.jpg,MAR20_646.txt,4121.jpg,4121.txt,images/train/MAR20_646.jpg,labels/train/MAR20_646.txt,images/train/4121.jpg,labels/train/4121.txt
4122,4122,MAR20_647.jpg,MAR20_647.txt,4122.jpg,4122.txt,images/train/MAR20_647.jpg,labels/train/MAR20_647.txt,images/train/4122.jpg,labels/train/4122.txt
4123,4123,MAR20_648.jpg,MAR20_648.txt,4123.jpg,4123.txt,images/train/MAR20_648.jpg,labels/train/MAR20_648.txt,images/train/4123.jpg,labels/train/4123.txt
4124,4124,MAR20_649.jpg,MAR20_649.txt,4124.jpg,4124.txt,images/train/MAR20_649.jpg,labels/train/MAR20_649.txt,images/train/4124.jpg,labels/train/4124.txt
4125,4125,MAR20_65.jpg,MAR20_65.txt,4125.jpg,4125.txt,images/train/MAR20_65.jpg,labels/train/MAR20_65.txt,images/train/4125.jpg,labels/train/4125.txt
4126,4126,MAR20_651.jpg,MAR20_651.txt,4126.jpg,4126.txt,images/train/MAR20_651.jpg,labels/train/MAR20_651.txt,images/train/4126.jpg,labels/train/4126.txt
