split,path,stem,scene_id,extension,width,height,mode,size_bytes,sha256,has_label,status,long_side_bucket
train,shiyan/data3/images/train/3096.jpg,3096,3096,.jpg,887,853,RGB,80870,562bdf0cdfc8627009706db35e2d11dc859afd6960febc006ea9a7170bb1f0b1,True,ok,641-1024
train,shiyan/data3/images/train/3097.jpg,3097,3097,.jpg,800,800,RGB,403516,615b91ed206d704451b1d405ae89cf3eb2950a23a7c0c1d51608a622aa7ed9c7,True,ok,641-1024
train,shiyan/data3/images/train/3098.jpg,3098,3098,.jpg,800,800,RGB,311468,740083973a80c7194b981ee60e886ec8268afcbd6395fe27ab2b3277d965bb4f,True,ok,641-1024
train,shiyan/data3/images/train/3099.jpg,3099,3099,.jpg,800,800,RGB,320846,85fed778bdee41b2a896565cdbf63c1a37affd582e67379073b1022854a54b87,True,ok,641-1024
train,shiyan/data3/images/train/3100.jpg,3100,3100,.jpg,800,800,RGB,345234,6de89bd28d37fa926abe5782c78ee851e372bd5698bdc1542b18be00cae1f50e,True,ok,641-1024
train,shiyan/data3/images/train/3101.jpg,3101,3101,.jpg,800,800,RGB,383588,b5f04352f3474089fc98cdde2d5c1ab5b5eda2745f8aae3c549b594a38e16a33,True,ok,641-1024
train,shiyan/data3/images/train/3102.jpg,3102,3102,.jpg,800,800,RGB,387782,fcc475cf6d1782b137face2a9eba3ec3478d4d4956dd25176a4bdc86a8080986,True,ok,641-1024
train,shiyan/data3/images/train/3103.jpg,3103,3103,.jpg,800,800,RGB,315657,faba47bb2ef32a81448f2864e9d8bac8275d1bc3167c76ac90033a46c8ace231,True,ok,641-1024
train,shiyan/data3/images/train/3104.jpg,3104,3104,.jpg,800,800,RGB,253530,f37455609e33e954c40259a7398fbadf866bd2fb62fe0ebae4443f4988476610,True,ok,641-1024
train,shiyan/data3/images/train/3105.jpg,3105,3105,.jpg,800,800,RGB,256600,71daf01f18f724066f9e8cb2435ccdd58ad07e4e37eb68a361ab3899d7a997c7,True,ok,641-1024
train,shiyan/data3/images/train/3106.jpg,3106,3106,.jpg,880,787,RGB,83831,e66d8b3ec4261ee509ad8c0e9139ce8e356c548a95d3f81d54a28c5b434ef1f9,True,ok,641-1024
train,shiyan/data3/images/train/3107.jpg,3107,3107,.jpg,800,800,RGB,284839,1682babff97ccb63b57dd1927dfac88ac3c8a39ffd02b85fb056e44ca4b7a26f,True,ok,641-1024
train,shiyan/data3/images/train/3108.jpg,3108,3108,.jpg,800,800,RGB,321511,c499332558c20e5329a008f81b7f816526386ab263338bfa6629800c11f7248e,True,ok,641-1024
train,shiyan/data3/images/train/3109.jpg,3109,3109,.jpg,800,800,RGB,235032,3b684543ec4d8aa494663526dd77cecd9dfd6d35480e4cb937ed729ae2a8ec39,True,ok,641-1024
train,shiyan/data3/images/train/3110.jpg,3110,3110,.jpg,800,800,RGB,399397,8d8600f5a88405822ce64004ed42c0f46ee4caa4f78d928ff7d20d2839089fe9,True,ok,641-1024
train,shiyan/data3/images/train/3111.jpg,3111,3111,.jpg,800,800,RGB,308207,ef420509a7ebcd489c2428675daf68c010438462bd8ed6eba9531091449a1a83,True,ok,641-1024
train,shiyan/data3/images/train/3112.jpg,3112,3112,.jpg,800,800,RGB,291649,52d7daa9d01ebca0170d49f5c698e58ddd1b1fd21e29bd87fbe7a42616128450,True,ok,641-1024
train,shiyan/data3/images/train/3113.jpg,3113,3113,.jpg,800,800,RGB,332415,41c408847f507bfc18842601f46e062f8d5b21bc7288970bd3dc365f958c4214,True,ok,641-1024
train,shiyan/data3/images/train/3114.jpg,3114,3114,.jpg,800,800,RGB,416276,92676c43f8e6673220cb5f2d793ba657bbb891d15e572fcb21432fdd4cd96283,True,ok,641-1024
train,shiyan/data3/images/train/3115.jpg,3115,3115,.jpg,840,836,RGB,84541,715d81e155f416ccfe89c4a3f245364adcfa9e58e5d3f92025fc07b207f292f6,True,ok,641-1024
train,shiyan/data3/images/train/3116.jpg,3116,3116,.jpg,800,800,RGB,281268,b48e67a7b98cca2b34eb55d9113d1b633e1ddb50c2e22eaf47eb21b2ed6ac0b6,True,ok,641-1024
train,shiyan/data3/images/train/3117.jpg,3117,3117,.jpg,800,800,RGB,315180,a643273ce0c6beb81e4cfd5b0b43e22421f387ef152ccdf63df13776b3baffca,True,ok,641-1024
train,shiyan/data3/images/train/3118.jpg,3118,3118,.jpg,800,800,RGB,213368,f168a21ad75d46178cb4f6ec510992c8183e1f0251fba4fe968567020816e002,True,ok,641-1024
train,shiyan/data3/images/train/3119.jpg,3119,3119,.jpg,800,800,RGB,346510,a71d3733df776d34080a6d4a9acf2f4346979b762cebbd1f6591c4855af4c31a,True,ok,641-1024
train,shiyan/data3/images/train/3120.jpg,3120,3120,.jpg,800,800,RGB,269467,64fb81f0665c8276472de86f1f73991c30163a26a7e98990fb41a64623538a2d,True,ok,641-1024
train,shiyan/data3/images/train/3121.jpg,3121,3121,.jpg,800,800,RGB,302467,007c2048d07e09a66cf75c4642a6e13c7ebb6e2e44dbee16fb2a847caacfa591,True,ok,641-1024
train,shiyan/data3/images/train/3122.jpg,3122,3122,.jpg,800,800,RGB,246869,f6fd28b1714e39811b2790ec48c2f6815029c0cd540c615382c6cb6a64bc419a,True,ok,641-1024
train,shiyan/data3/images/train/3123.jpg,3123,3123,.jpg,800,800,RGB,382907,590f93b2ec0310d457a29f215bb21284d5f01ffd07b838cc6f5dd4d2199a032b,True,ok,641-1024
train,shiyan/data3/images/train/3124.jpg,3124,3124,.jpg,800,800,RGB,451974,8a230cae084ffc215caf1146812d3a4cc7e806101afe35249ea4e7cb8205f10b,True,ok,641-1024
train,shiyan/data3/images/train/3125.jpg,3125,3125,.jpg,868,802,RGB,45118,78743801de314624ca527c98942f64add6f0f8ff504fad9babeb95f70edf9dd0,True,ok,641-1024
train,shiyan/data3/images/train/3126.jpg,3126,3126,.jpg,800,800,RGB,342502,0ebdd75d44ef024c71ece510d27ecaed57ed197fd156c8d01457b4669d448f4e,True,ok,641-1024
train,shiyan/data3/images/train/3127.jpg,3127,3127,.jpg,800,800,RGB,590503,3c867f6a11b3e82b0c8659dad7b5306a1a489a8ecef173f604cd88569ea5bd60,True,ok,641-1024
train,shiyan/data3/images/train/3128.jpg,3128,3128,.jpg,800,800,RGB,314757,d073a3a31571fb219e8853da6b0cca17fb7dc5a5d18c2737b28d46ad93279733,True,ok,641-1024
train,shiyan/data3/images/train/3129.jpg,3129,3129,.jpg,800,800,RGB,268264,7edfea7af15a5767d3d755d223069fc4cbc0db28f4d76040f606d491c8f16114,True,ok,641-1024
train,shiyan/data3/images/train/3130.jpg,3130,3130,.jpg,800,800,RGB,266358,65e01d2e9a2a74aa1422b4ddfea479da2dfcce22bd8d06700cba59ce0524a217,True,ok,641-1024
train,shiyan/data3/images/train/3131.jpg,3131,3131,.jpg,800,800,RGB,272243,d1139a2186482c2b459135237acb2dab7d8cb1a84f4bda293620bcf5f1fd4883,True,ok,641-1024
train,shiyan/data3/images/train/3132.jpg,3132,3132,.jpg,800,800,RGB,416001,7045a3b0af19e5d6f2b06e3500efb5ed82413773933082cff129fa0e428b1bc1,True,ok,641-1024
train,shiyan/data3/images/train/3133.jpg,3133,3133,.jpg,800,800,RGB,394380,964f17fae8848d0b7eb30faa0ed4def95951f5276d698f99a4515476d24d90ce,True,ok,641-1024
train,shiyan/data3/images/train/3134.jpg,3134,3134,.jpg,800,800,RGB,352008,717fc46a40acdd8e50e2bc4bd564d9ac686de8909b11917333c2f922f8e7ec4d,True,ok,641-1024
train,shiyan/data3/images/train/3135.jpg,3135,3135,.jpg,853,776,RGB,34388,72f11e194559dad9c58192cf976ac41b48ab04a18f6156ef03399aca5b7401a0,True,ok,641-1024
train,shiyan/data3/images/train/3136.jpg,3136,3136,.jpg,800,800,RGB,370977,1dda75960e2eaf0886bcd01323368fb515c005e8f663ab34042b38083ae5a5f7,True,ok,641-1024
train,shiyan/data3/images/train/3137.jpg,3137,3137,.jpg,800,800,RGB,379888,2067b847cd0339a57609385a79a00c9086dd79ea39a93035e061e93d070502e8,True,ok,641-1024
train,shiyan/data3/images/train/3138.jpg,3138,3138,.jpg,800,800,RGB,292611,9de3d3fb83ac0c400af6d4b9d34231f4dbe1eec662514735b22b65cdb7f09c53,True,ok,641-1024
train,shiyan/data3/images/train/3139.jpg,3139,3139,.jpg,800,800,RGB,400917,8e2ea0090c054dec210c5a5a9ed9fb04fd50fa46961ccab4fb64e980dabe989a,True,ok,641-1024
train,shiyan/data3/images/train/3140.jpg,3140,3140,.jpg,800,800,RGB,380947,8f8110f6ea94ebeeafbd48dc30edca6eed06dbb2c0920a0d7284f6dd4b9f5fc7,True,ok,641-1024
train,shiyan/data3/images/train/3141.jpg,3141,3141,.jpg,800,800,RGB,447798,2fb4c6bd7a7e074ba74c15de7960e9fec484c76ad96f9f3e7130f6d6ce35f927,True,ok,641-1024
train,shiyan/data3/images/train/3142.jpg,3142,3142,.jpg,800,800,RGB,350850,7d569cd38d881bab74528d484d364cf4f2d46fcb22631ff0a005821c17dafed4,True,ok,641-1024
train,shiyan/data3/images/train/3143.jpg,3143,3143,.jpg,800,800,RGB,490516,b5b3b1c940ae2e335454988a305dfeb86f4ebb3352c2aba0fc71df3aed3ff6ea,True,ok,641-1024
train,shiyan/data3/images/train/3144.jpg,3144,3144,.jpg,800,800,RGB,313761,12bacfe10583a10b95be0e674fb4330cab78004561b8cb47df27d658dd65ec9a,True,ok,641-1024
train,shiyan/data3/images/train/3145.jpg,3145,3145,.jpg,918,789,RGB,130756,024ff03491c835d001c0c1b2a2a1e9e1087f3564a4f4e518286df173aa39d1b5,True,ok,641-1024
train,shiyan/data3/images/train/3146.jpg,3146,3146,.jpg,919,890,RGB,95884,c9b8ca01b9192b06f3a10067ae377a331d51bd72b039426e60a7a9c049376915,True,ok,641-1024
train,shiyan/data3/images/train/3147.jpg,3147,3147,.jpg,800,800,RGB,234340,f6cbd8dd3dfd6c2fb1d3de62f13efeb124556eefc7c34e1b01be8b23481cb9c2,True,ok,641-1024
train,shiyan/data3/images/train/3148.jpg,3148,3148,.jpg,800,800,RGB,118950,b0f8c3bbab3c2fa79737626d7ec57b19e1f815e1b97bfad1070dc1dace863f2a,True,ok,641-1024
train,shiyan/data3/images/train/3149.jpg,3149,3149,.jpg,800,800,RGB,249952,58c1fbd767b339fda7a0a44bd0c0a077009a1443dbb9d8bdce3b1322322d660f,True,ok,641-1024
train,shiyan/data3/images/train/3150.jpg,3150,3150,.jpg,800,800,RGB,305538,68f8c065a53c14c409a7fefdd62a9073e8d5509b4abb0efb8e967199c2c729cd,True,ok,641-1024
train,shiyan/data3/images/train/3151.jpg,3151,3151,.jpg,800,800,RGB,278194,87f5c1ca3f255445a059a16eaae2be1d4e146d921400ac48dc1514c4484e9f8c,True,ok,641-1024
train,shiyan/data3/images/train/3152.jpg,3152,3152,.jpg,800,800,RGB,410118,1616d953ab729c068b3f13d02f01c231c91f23bebd59b8605336c4c70e368403,True,ok,641-1024
train,shiyan/data3/images/train/3153.jpg,3153,3153,.jpg,800,800,RGB,483228,d61cc18232e9eee03a92623e7ac04b8e9475fc8c0207218c4ca87aa073d03dee,True,ok,641-1024
train,shiyan/data3/images/train/3154.jpg,3154,3154,.jpg,800,800,RGB,401793,b5db9ffc06e0aede44d154f9aa0860bb18361b5fb2d03025fe96e4e701aef161,True,ok,641-1024
train,shiyan/data3/images/train/3155.jpg,3155,3155,.jpg,821,816,RGB,40757,7165510a19f617a4dcea513c95fd7d006d1bfb878fe972d28121a843235dfe30,True,ok,641-1024
train,shiyan/data3/images/train/3156.jpg,3156,3156,.jpg,800,800,RGB,439388,4069e4bb96d9afae86bd635e1c1141342fcbcba863dc90ac64c242052066120e,True,ok,641-1024
train,shiyan/data3/images/train/3157.jpg,3157,3157,.jpg,800,800,RGB,276162,f6a4a8748858aba9692a06e3a2c92a919cc9aecdb0bd9a45e92e526489122274,True,ok,641-1024
train,shiyan/data3/images/train/3158.jpg,3158,3158,.jpg,800,800,RGB,394039,8c2581d35ba7ba7edb43acd4541fdf0d4c4a5ccb29992cc943224b05d07474ff,True,ok,641-1024
train,shiyan/data3/images/train/3159.jpg,3159,3159,.jpg,800,800,RGB,226433,0b9ef6b4a7600ae62252e592e8252faa7c60beed9f21f89b5ac75d408550c551,True,ok,641-1024
train,shiyan/data3/images/train/3160.jpg,3160,3160,.jpg,800,800,RGB,257315,62a234061deb35438f1ac632ae2b37950794ed333bc884a47305b3ef7c2f4341,True,ok,641-1024
train,shiyan/data3/images/train/3161.jpg,3161,3161,.jpg,800,800,RGB,384416,dd378127a28fdec21b5c6265ac6a83639c55ec651d59c79a68908caf77db84b6,True,ok,641-1024
train,shiyan/data3/images/train/3162.jpg,3162,3162,.jpg,800,800,RGB,348245,8ecd991c9eab3bd7c68a4e4156cab00b85e9f33a093489908cc50e2415bfe441,True,ok,641-1024
train,shiyan/data3/images/train/3163.jpg,3163,3163,.jpg,800,800,RGB,304691,306682f13901cc2d37c9992fa9f7813fbd7578f290e7ce86bd8a39c3d2bede6c,True,ok,641-1024
train,shiyan/data3/images/train/3164.jpg,3164,3164,.jpg,800,800,RGB,381008,b77f47aa52996577db42a403b52a92a689499ad7222441ea6688b33899088e40,True,ok,641-1024
train,shiyan/data3/images/train/3165.jpg,3165,3165,.jpg,1050,740,RGB,79618,7bddd9241886c0866e7d7d52d038f2074a1cdcc38e776d8367c7068aec643fce,True,ok,1025-1536
train,shiyan/data3/images/train/3166.jpg,3166,3166,.jpg,800,800,RGB,349939,6be13616326eb409579e38ed2d62791a951e20c49e1450d4fad54315906990c8,True,ok,641-1024
train,shiyan/data3/images/train/3167.jpg,3167,3167,.jpg,800,800,RGB,449006,5b2a4b4ac97ba5d2b6f376e42acc760e38743e06e365be02b3eeead85389353b,True,ok,641-1024
train,shiyan/data3/images/train/3168.jpg,3168,3168,.jpg,800,800,RGB,268558,03aee5aa5d66be89728b3e038848b902ac308b4f63b7d460816a6a7e5e228a36,True,ok,641-1024
train,shiyan/data3/images/train/3169.jpg,3169,3169,.jpg,800,800,RGB,439032,eaf76c3b0382222cf82c1f6786b0c6dc898f85de55d7f4a390239dbfc0c8fd29,True,ok,641-1024
train,shiyan/data3/images/train/3170.jpg,3170,3170,.jpg,800,800,RGB,312871,e9d685cd1849ac9773bb1a4670b2f1061a88a8352b408675ec78b0a2f91d3dcf,True,ok,641-1024
train,shiyan/data3/images/train/3171.jpg,3171,3171,.jpg,800,800,RGB,450297,c785c0d8a1ad2439c86bbf6b86a66786843c81819eff8279fde0a73d9ddc907b,True,ok,641-1024
train,shiyan/data3/images/train/3172.jpg,3172,3172,.jpg,800,800,RGB,345493,cc1e9f7172fc36ffecfba129b96f1238d316b496fbbc45373064039a68b88311,True,ok,641-1024
train,shiyan/data3/images/train/3173.jpg,3173,3173,.jpg,811,807,RGB,48340,5af3f4a8d360b936d538cabd9531e6d6ed22fd1161b2f40347a69ecda09852fc,True,ok,641-1024
train,shiyan/data3/images/train/3174.jpg,3174,3174,.jpg,800,800,RGB,344222,5f2e5988eda307cd8cf26dac172224da8fb140a7d0af39f9e602d7f9936a8c2b,True,ok,641-1024
train,shiyan/data3/images/train/3175.jpg,3175,3175,.jpg,800,800,RGB,351823,2524ba7e929a3934ed921c5988427d386a355a1166d6a07bad9eabf82a03c26d,True,ok,641-1024
train,shiyan/data3/images/train/3176.jpg,3176,3176,.jpg,800,800,RGB,229862,8ed9c91ae3030fe876720da421b7306f9e0d7e113829e7a947df78821b39683d,True,ok,641-1024
train,shiyan/data3/images/train/3177.jpg,3177,3177,.jpg,800,800,RGB,305154,de96a9475569d329eee862815e71453caf24c94809677278fd6d5e70d2690938,True,ok,641-1024
train,shiyan/data3/images/train/3178.jpg,3178,3178,.jpg,800,800,RGB,145737,5ed78b49ba77b243cce25a12fa953b5d5a540efbd6172aadb81694e2e985e08d,True,ok,641-1024
train,shiyan/data3/images/train/3179.jpg,3179,3179,.jpg,800,800,RGB,368309,c3d4086202820cf441e83cb7b2db2ed83df7888f573e41b7af53ea48b68cf7df,True,ok,641-1024
train,shiyan/data3/images/train/3180.jpg,3180,3180,.jpg,800,800,RGB,380777,731a5d9553d041dc777a5bdf471573264782eaeaced067701018a6abddef0997,True,ok,641-1024
train,shiyan/data3/images/train/3181.jpg,3181,3181,.jpg,800,800,RGB,434295,3cb407f76a78ec97c7ece82093f54c84878ca4639995334bd2c8ad9c722526b6,True,ok,641-1024
train,shiyan/data3/images/train/3182.jpg,3182,3182,.jpg,882,820,RGB,53520,e5890753486ec7266a3b9eca5478d9e7b6ab38e9f8e0ec167eb2cc596265d2bc,True,ok,641-1024
train,shiyan/data3/images/train/3183.jpg,3183,3183,.jpg,800,800,RGB,392222,c2373549b67146f25c094f78d2fdc51ec4eb82c220d6dfa11b144d42723cefac,True,ok,641-1024
train,shiyan/data3/images/train/3184.jpg,3184,3184,.jpg,800,800,RGB,379523,86b4cc9ca56a27fd43ae1d65d11a0cf734b5201208673ea0fcff0646f3205176,True,ok,641-1024
train,shiyan/data3/images/train/3185.jpg,3185,3185,.jpg,800,800,RGB,381898,451054409ce57fa1ab9f8e0a0c5c905ad4bd630e01eb1e92cc9f5c8aba6cdd47,True,ok,641-1024
train,shiyan/data3/images/train/3186.jpg,3186,3186,.jpg,800,800,RGB,341908,fea2fda8dc45fbd738823bdd3ce8339089ebd8616391b6a6ac4c4a7473a07a1b,True,ok,641-1024
train,shiyan/data3/images/train/3187.jpg,3187,3187,.jpg,800,800,RGB,352293,9a0bd72520ae9137bd163145d9e608a96b156b8c8d645b256089adb4793cecc6,True,ok,641-1024
train,shiyan/data3/images/train/3188.jpg,3188,3188,.jpg,800,800,RGB,240197,7267c7ce87e96668a14094f84cd93bc71412afb86139e6978ea738e27ffbf31f,True,ok,641-1024
train,shiyan/data3/images/train/3189.jpg,3189,3189,.jpg,800,800,RGB,408621,f2bdddf0198322d9a68831a054e08c5ce11574b46d9d7d76c1e3dc682224be35,True,ok,641-1024
train,shiyan/data3/images/train/3190.jpg,3190,3190,.jpg,908,825,RGB,63049,859d5a4dd6416eb3664f1ed3132e9d07ea4262fbcc59b0c130b96513b0b957dc,True,ok,641-1024
train,shiyan/data3/images/train/3191.jpg,3191,3191,.jpg,800,800,RGB,410329,127c4a13aa460e55b823cd04892523819d6f046967c2919bcc129608f7fb023b,True,ok,641-1024
train,shiyan/data3/images/train/3192.jpg,3192,3192,.jpg,800,800,RGB,216751,f46e188a60d95391fbd8a2a96c61a9a28c18964da06cf991714badc3e3433ca2,True,ok,641-1024
train,shiyan/data3/images/train/3193.jpg,3193,3193,.jpg,800,800,RGB,404678,4404b3aa88458e22389b1c45f25ad26e4ffaa64904e410d2811555b29c5b84b0,True,ok,641-1024
train,shiyan/data3/images/train/3194.jpg,3194,3194,.jpg,800,800,RGB,396691,e01d17d37562001d0389eaebbb3bf14fdc58d33e3a01e4a813dbb6b3cf937674,True,ok,641-1024
train,shiyan/data3/images/train/3195.jpg,3195,3195,.jpg,800,800,RGB,418838,7eb0874378f12269e8cbb159439526130d237af8a1aab10b5d49bcb2f603df8d,True,ok,641-1024
train,shiyan/data3/images/train/3196.jpg,3196,3196,.jpg,800,800,RGB,284998,5fc440c28359b7803ea18d012ea918d6074d8c0748374027bfd6c3b873fcfdd7,True,ok,641-1024
train,shiyan/data3/images/train/3197.jpg,3197,3197,.jpg,800,800,RGB,384624,557726a616f77771c3d65cdbf1601572b10dec54631ba4c64648a12683585d0a,True,ok,641-1024
train,shiyan/data3/images/train/3198.jpg,3198,3198,.jpg,800,800,RGB,302183,3659bbff87eb74ed87d4d4e6c3657f4de8515afd874be738f18b8613ba30aab1,True,ok,641-1024
train,shiyan/data3/images/train/3199.jpg,3199,3199,.jpg,856,811,RGB,70128,9530aa57d56c813bf9449f08cf8a6966aef39def0eaf6644d8e63965ed7f9148,True,ok,641-1024
train,shiyan/data3/images/train/3200.jpg,3200,3200,.jpg,800,800,RGB,319237,16c8d946793e921b30429955b8e010d6f562987c362da8a1dfd0a6260448d103,True,ok,641-1024
train,shiyan/data3/images/train/3201.jpg,3201,3201,.jpg,800,800,RGB,238882,b6866e71957b1c340c73ca21cda4574f96a9067ccb3beea920d94d0077998fc5,True,ok,641-1024
train,shiyan/data3/images/train/3202.jpg,3202,3202,.jpg,800,800,RGB,286802,925d2ffb89e278f07023f8b353b1e3c1be50117cd2aa18c494e0e20815e26803,True,ok,641-1024
train,shiyan/data3/images/train/3203.jpg,3203,3203,.jpg,800,800,RGB,223534,51e6ebf3d05c5e2c8ebf157cd2ce999ad9fc567e5a058c9056daa97a48d9beb3,True,ok,641-1024
train,shiyan/data3/images/train/3204.jpg,3204,3204,.jpg,800,800,RGB,388869,8750cbe434e59134c98d203934fbb14b506b366827a671067f75183a9822fa75,True,ok,641-1024
train,shiyan/data3/images/train/3205.jpg,3205,3205,.jpg,800,800,RGB,289489,38f9896a6052c212dd5d111299efcc58bb56cc7d54cf11bee3b8ef61bfa13e67,True,ok,641-1024
train,shiyan/data3/images/train/3206.jpg,3206,3206,.jpg,800,800,RGB,389636,b6a6bf5c5075268561e3d4373af1a67130c5e58637ac6d5435ec456bc3b3ec42,True,ok,641-1024
train,shiyan/data3/images/train/3207.jpg,3207,3207,.jpg,800,800,RGB,381820,1d9c56f40d8f3a35b88663b9704982206a6282342188e6ce63c81deb77cdd46e,True,ok,641-1024
train,shiyan/data3/images/train/3208.jpg,3208,3208,.jpg,800,800,RGB,321314,d135dc5ad3396ed951091f347b6bcf65c15bb445bf9006e571ab29306bb15b53,True,ok,641-1024
train,shiyan/data3/images/train/3209.jpg,3209,3209,.jpg,858,762,RGB,104078,e7b0aa4e2867884275058084cbdeb4c0e99f6f1366414e47663c33879d675e85,True,ok,641-1024
train,shiyan/data3/images/train/3210.jpg,3210,3210,.jpg,800,800,RGB,427714,b5dfc1e4cd20f9df5bc60f41282941e02845bec9890f3e961b22c010373697c5,True,ok,641-1024
train,shiyan/data3/images/train/3211.jpg,3211,3211,.jpg,800,800,RGB,365221,5739e4d71bd86acff8c2a84d91c3b85c9ac9727eff695d43b299625652995842,True,ok,641-1024
train,shiyan/data3/images/train/3212.jpg,3212,3212,.jpg,800,800,RGB,453463,fd02d73f3389d979584236b0bda5a352d41d2c29f9f9ec53595b09cc79fffd49,True,ok,641-1024
train,shiyan/data3/images/train/3213.jpg,3213,3213,.jpg,800,800,RGB,341726,dc01c67130833f2236f607901975bc2a1b6411fac89e7243ab05ad718d106d3b,True,ok,641-1024
train,shiyan/data3/images/train/3214.jpg,3214,3214,.jpg,800,800,RGB,439667,8e23a0410815818ee2a4aaf29f8c813eab7893506fdabe87ac937e681c6c7db6,True,ok,641-1024
train,shiyan/data3/images/train/3215.jpg,3215,3215,.jpg,800,800,RGB,293525,9a01d3f89232ef4fc32aac873ae9765b071257322edc6e09a0d02ee05fcb9541,True,ok,641-1024
train,shiyan/data3/images/train/3216.jpg,3216,3216,.jpg,800,800,RGB,389172,5fd1bb141b5b7755ec16d9923794b2c1d4773f67de0c79fcf32d55e551e75d88,True,ok,641-1024
train,shiyan/data3/images/train/3217.jpg,3217,3217,.jpg,800,800,RGB,377191,610f0901152c07acd3e9450eb5866bde2c291279931d1d5d06f6ea3de9ff3fda,True,ok,641-1024
train,shiyan/data3/images/train/3218.jpg,3218,3218,.jpg,800,800,RGB,376204,665a0156f9ba13ef426ffcdc71afb443f474bb4bee46eebdb9124e717a23bab5,True,ok,641-1024
train,shiyan/data3/images/train/3219.jpg,3219,3219,.jpg,800,800,RGB,347535,6650331a485ca0152e80b95729e6d9071bde7e06d8ce5f538f5d76c617f7bcfe,True,ok,641-1024
train,shiyan/data3/images/train/3220.jpg,3220,3220,.jpg,800,800,RGB,377009,698df01cde308c671fc1edd996850634c7af1ac20ec9c998ffc94c1111057b83,True,ok,641-1024
train,shiyan/data3/images/train/3221.jpg,3221,3221,.jpg,800,800,RGB,250320,d3049d44597e5885b1c8e577ac1d86536c5fdca28965c3387c005cca00e21a22,True,ok,641-1024
train,shiyan/data3/images/train/3222.jpg,3222,3222,.jpg,800,800,RGB,227177,ce552fa5c702800a7b212a5f9d2a6f2503efca5423ed3b43e8ef4baa22f8c85c,True,ok,641-1024
train,shiyan/data3/images/train/3223.jpg,3223,3223,.jpg,800,800,RGB,234025,04a576b28807e131f350ab811fdee6e97efd6ce20ea903edc14cef9ee8dd8f48,True,ok,641-1024
train,shiyan/data3/images/train/3224.jpg,3224,3224,.jpg,800,800,RGB,568334,81fa4276532df38ad1c89d3c7de4eef7c2966d3b70908a9973e7c7eb8c93f808,True,ok,641-1024
train,shiyan/data3/images/train/3225.jpg,3225,3225,.jpg,800,800,RGB,259897,3078a1cdac604ee29ba6c956493657d3d044666626deb992a3c152aa6eba2d40,True,ok,641-1024
train,shiyan/data3/images/train/3226.jpg,3226,3226,.jpg,800,800,RGB,353602,0d71378ccf1fb56c52eef856be3cd6a043cbd0c44783bec481f54c0575ca625e,True,ok,641-1024
train,shiyan/data3/images/train/3227.jpg,3227,3227,.jpg,800,800,RGB,364425,28a8f8a5cd69da6323bcdaa312b88ba6b87d25159b20745525456ad131425af2,True,ok,641-1024
train,shiyan/data3/images/train/3228.jpg,3228,3228,.jpg,800,800,RGB,216643,2347f71353207e81a1d4515930d97b15c2e96f26456b5501e90f04e4d040a0fe,True,ok,641-1024
train,shiyan/data3/images/train/3229.jpg,3229,3229,.jpg,800,800,RGB,217675,8ec5e0823bd1c713104e1c5ccc9a0a70d12f1f34885faac734f8a08b21d6c8a0,True,ok,641-1024
train,shiyan/data3/images/train/3230.jpg,3230,3230,.jpg,800,800,RGB,374927,1edcd8f5091a5b58e85e1edc094df4ed330956d7adf49fe18b7fdfbd38362778,True,ok,641-1024
train,shiyan/data3/images/train/3231.jpg,3231,3231,.jpg,800,800,RGB,380684,d5c6ca457b3aaa99225363ee7a8833619324789c7d06e00c0bd55025736b8200,True,ok,641-1024
train,shiyan/data3/images/train/3232.jpg,3232,3232,.jpg,800,800,RGB,331363,17e27763d4833a140d64444c8a2e60289e269df8f0ca65b2d040cedbb0eefbd7,True,ok,641-1024
train,shiyan/data3/images/train/3233.jpg,3233,3233,.jpg,800,800,RGB,291258,39c3e5090ff256d39ea243a2f94731c4b211963aec7b37263d238d8ab191a082,True,ok,641-1024
train,shiyan/data3/images/train/3234.jpg,3234,3234,.jpg,800,800,RGB,275956,770a0e9c482f261325455e96a59fe9e5d1177df03bd3c69b21b94b392445bd72,True,ok,641-1024
train,shiyan/data3/images/train/3235.jpg,3235,3235,.jpg,800,800,RGB,295922,b7877680fe5dbc633652c93688cdc1ccec3396100cf33221fe0b32fea4eeec37,True,ok,641-1024
train,shiyan/data3/images/train/3236.jpg,3236,3236,.jpg,800,800,RGB,224229,72b33be7fd2470edcc4d06bdc4eb93e2d1ee609414b99a1fcf82af4ad5460d13,True,ok,641-1024
train,shiyan/data3/images/train/3237.jpg,3237,3237,.jpg,800,800,RGB,248841,839af10a8480746950825e5b0c0b208f3816b39aa5cc7358d7d438720998d70e,True,ok,641-1024
train,shiyan/data3/images/train/3238.jpg,3238,3238,.jpg,901,923,RGB,103034,eb5a318953ab8b404b7cc7869df74e0525cdbe1fca6b50a7f9d85532d810536a,True,ok,641-1024
train,shiyan/data3/images/train/3239.jpg,3239,3239,.jpg,806,803,RGB,93178,b028b52c02f132095222ceec4ff9eaaf47fb92116d0973c794410c1e980e0e10,True,ok,641-1024
train,shiyan/data3/images/train/3240.jpg,3240,3240,.jpg,800,800,RGB,309866,4d449fcb8be1301b3c8d7d27027384ee6f745d48d91b238dd4c3f4162efdd316,True,ok,641-1024
