assigned_split,original_split,image_path,label_path,stem,scene_id,width,height,sha256
val,train,shiyan/data/images/train/MAR20_2786.jpg,shiyan/data/labels/train/MAR20_2786.txt,MAR20_2786,MAR20_2786,800,800,79488de15734716f945c0cda6d287fc025b987082e38bd6639ea94a603b2caef
train,train,shiyan/data/images/train/MAR20_2787.jpg,shiyan/data/labels/train/MAR20_2787.txt,MAR20_2787,MAR20_2787,800,800,3a9ddb4afc07a79dd557e4a32aca0b237049c35b26dbe6173ee7648082fd49a5
train,train,shiyan/data/images/train/MAR20_2788.jpg,shiyan/data/labels/train/MAR20_2788.txt,MAR20_2788,MAR20_2788,800,800,d965b99d56fe75e75c8abe370a65cade281b661dcfbce3967276623ce60f6377
train,train,shiyan/data/images/train/MAR20_2789.jpg,shiyan/data/labels/train/MAR20_2789.txt,MAR20_2789,MAR20_2789,800,800,be7065c5b0a0ec3f062f69d697df876631cf973f5f14d48e74a3eee5eae1103e
train,train,shiyan/data/images/train/MAR20_279.jpg,shiyan/data/labels/train/MAR20_279.txt,MAR20_279,MAR20_279,828,819,dba6d8f82473bc28d5846ab3090cc275848b7336eb37eb5c15cdfe1467c53154
train,train,shiyan/data/images/train/MAR20_2790.jpg,shiyan/data/labels/train/MAR20_2790.txt,MAR20_2790,MAR20_2790,800,800,0b2d6f7a350a8e939eee9b89bf0c5c59eda42869083eec37e57bd2d5d8586df3
train,train,shiyan/data/images/train/MAR20_2792.jpg,shiyan/data/labels/train/MAR20_2792.txt,MAR20_2792,MAR20_2792,800,800,620af9db5711e252aa38988010868777be5a37cbcd6230e6c0ce4f216c2344ea
train,train,shiyan/data/images/train/MAR20_2793.jpg,shiyan/data/labels/train/MAR20_2793.txt,MAR20_2793,MAR20_2793,800,800,f26459180ea5a0e6c5276bfabae785eead86e1058f10c2ef37e9f968c1e2a0ec
train,train,shiyan/data/images/train/MAR20_2794.jpg,shiyan/data/labels/train/MAR20_2794.txt,MAR20_2794,MAR20_2794,800,800,9b532d5683b7108d2ff0910dc116f0fc4cafe055b6c5d2ce789d4acfc7f691a2
train,train,shiyan/data/images/train/MAR20_2795.jpg,shiyan/data/labels/train/MAR20_2795.txt,MAR20_2795,MAR20_2795,800,800,3f79fc282f3e1d4525e6ac5fd8f40a23a0846015d411da85cc17f9dcbde9e44b
train,train,shiyan/data/images/train/MAR20_2796.jpg,shiyan/data/labels/train/MAR20_2796.txt,MAR20_2796,MAR20_2796,800,800,e973b0d412888b6fbb830170ea9a5449e4f8232dadc767ff382545e0ce991ee5
val,train,shiyan/data/images/train/MAR20_2797.jpg,shiyan/data/labels/train/MAR20_2797.txt,MAR20_2797,MAR20_2797,800,800,99d5edf52e9262d1a8d83985f7fcb2dd4f0c9fb19c3b0193516205bc291c9ad0
train,train,shiyan/data/images/train/MAR20_2798.jpg,shiyan/data/labels/train/MAR20_2798.txt,MAR20_2798,MAR20_2798,800,800,4a80f2aebac360b44df172116c64067334bd4a85df4efadeb24bad45f9bf2eb4
train,train,shiyan/data/images/train/MAR20_2799.jpg,shiyan/data/labels/train/MAR20_2799.txt,MAR20_2799,MAR20_2799,800,800,4f09884780c2012a74455f51ed6de1c6c34205d29ca4f4316787387387238db3
train,train,shiyan/data/images/train/MAR20_28.jpg,shiyan/data/labels/train/MAR20_28.txt,MAR20_28,MAR20_28,876,884,83cfb5faba43339b75e28f161953cc51d0e838e85cfd156fa3f3a62638caedfe
train,train,shiyan/data/images/train/MAR20_280.jpg,shiyan/data/labels/train/MAR20_280.txt,MAR20_280,MAR20_280,826,864,6330bea2a1861eba0cb5d0592658ccce632d71f05abe522b6f316177e23e287e
train,train,shiyan/data/images/train/MAR20_2800.jpg,shiyan/data/labels/train/MAR20_2800.txt,MAR20_2800,MAR20_2800,800,800,49dac1e0c3ff657ea398a45aff98d73146f81a31c8e080dfba1db698ca6c123a
train,train,shiyan/data/images/train/MAR20_2801.jpg,shiyan/data/labels/train/MAR20_2801.txt,MAR20_2801,MAR20_2801,800,800,2efd5cd87ebcfded034c90b4a0a3c77b901e828e2ff6273a3b501354fbd9cb72
train,train,shiyan/data/images/train/MAR20_2802.jpg,shiyan/data/labels/train/MAR20_2802.txt,MAR20_2802,MAR20_2802,800,800,11e0ed07217b52269425659cf5647c3d4697f22c627377760c5ad6f9072b4333
train,train,shiyan/data/images/train/MAR20_2803.jpg,shiyan/data/labels/train/MAR20_2803.txt,MAR20_2803,MAR20_2803,800,800,b740cde76131038cbb4e2bfbb508d62f3396f62600d8f1221ddba164c90825fe
train,train,shiyan/data/images/train/MAR20_2804.jpg,shiyan/data/labels/train/MAR20_2804.txt,MAR20_2804,MAR20_2804,800,800,233f32e5b61907ed9bb7c51dba356fde26cd23237d2cce64b7fc045f322de85c
train,train,shiyan/data/images/train/MAR20_2805.jpg,shiyan/data/labels/train/MAR20_2805.txt,MAR20_2805,MAR20_2805,800,800,9dee9d7ee8972034fb11cba29ea237c589ba8960076ef29ea63afed05d6a7135
train,train,shiyan/data/images/train/MAR20_2806.jpg,shiyan/data/labels/train/MAR20_2806.txt,MAR20_2806,MAR20_2806,800,800,13b112ded26f3ffd47cc0879a90bb5702d7d36f72893ac7324088aca16c4a00a
train,train,shiyan/data/images/train/MAR20_2807.jpg,shiyan/data/labels/train/MAR20_2807.txt,MAR20_2807,MAR20_2807,800,800,689c8a0eadc865c6b4728555604a3cf996cf2e1e7b6359925b6ece6867f9ac33
train,train,shiyan/data/images/train/MAR20_2808.jpg,shiyan/data/labels/train/MAR20_2808.txt,MAR20_2808,MAR20_2808,800,800,157bb5ec32a9baf5f160e4f650cd0a0b25a712aeafe64e8213967aa6ecdd0b9c
train,train,shiyan/data/images/train/MAR20_281.jpg,shiyan/data/labels/train/MAR20_281.txt,MAR20_281,MAR20_281,850,826,c5148999bf81d689531bc599aefced9b6ff41634ca4e1ff3456c0a964d6b70ac
train,train,shiyan/data/images/train/MAR20_2810.jpg,shiyan/data/labels/train/MAR20_2810.txt,MAR20_2810,MAR20_2810,800,800,1e14dcdf02ba46392b57337ffddfdf85ba9ff8fad9cf720df0c342392a28a976
train,train,shiyan/data/images/train/MAR20_2811.jpg,shiyan/data/labels/train/MAR20_2811.txt,MAR20_2811,MAR20_2811,800,800,8b6c04034099c440049ed24a7bd1d30b2f21a0e1384a5bc0d1583f7d99543d6c
val,train,shiyan/data/images/train/MAR20_2812.jpg,shiyan/data/labels/train/MAR20_2812.txt,MAR20_2812,MAR20_2812,800,800,37d7065b0717522458e68ad3b05101b42ca916b6d26c95d6cad0682b46926928
train,train,shiyan/data/images/train/MAR20_2813.jpg,shiyan/data/labels/train/MAR20_2813.txt,MAR20_2813,MAR20_2813,800,800,7c6c523f0d65e4200fbce5e238fe8bd33c73cc60c522be1c3230c193f22382d8
train,train,shiyan/data/images/train/MAR20_2814.jpg,shiyan/data/labels/train/MAR20_2814.txt,MAR20_2814,MAR20_2814,800,800,1d4e62686204bfdad30e180fb40c2866036e86832550178bc6559b0d52914a77
train,train,shiyan/data/images/train/MAR20_2815.jpg,shiyan/data/labels/train/MAR20_2815.txt,MAR20_2815,MAR20_2815,800,800,4233085237f11280a97bc7d55d6f8b128019b38e0839460a4677fde85c8f735d
train,train,shiyan/data/images/train/MAR20_2816.jpg,shiyan/data/labels/train/MAR20_2816.txt,MAR20_2816,MAR20_2816,800,800,9ddc2d99a07ecc3b8daaeac33a76e5f0854c333c44ba7f95a911623536daf58b
train,train,shiyan/data/images/train/MAR20_2817.jpg,shiyan/data/labels/train/MAR20_2817.txt,MAR20_2817,MAR20_2817,800,800,0a00b4efe8a12a89604fc6fcdf62c771ca062c9f779ae54b372f228b9da6d4a7
train,train,shiyan/data/images/train/MAR20_2818.jpg,shiyan/data/labels/train/MAR20_2818.txt,MAR20_2818,MAR20_2818,800,800,a36b01ee589cbc612c9465e4c0595fa57445f0229f32f0976e7600d1940548bc
train,train,shiyan/data/images/train/MAR20_2819.jpg,shiyan/data/labels/train/MAR20_2819.txt,MAR20_2819,MAR20_2819,800,800,ac973afa2b054f43b93f9540091cd5140f59106b91b652af3b5f2f588083612f
train,train,shiyan/data/images/train/MAR20_2820.jpg,shiyan/data/labels/train/MAR20_2820.txt,MAR20_2820,MAR20_2820,800,800,13374663110116a27f575b46f5b5f4577dba486fad6e0ede112d0ad60fb4e4dd
train,train,shiyan/data/images/train/MAR20_2821.jpg,shiyan/data/labels/train/MAR20_2821.txt,MAR20_2821,MAR20_2821,800,800,34ae523945b94b16f622685ecd138047db843b0019d44e228594be8805efe193
train,train,shiyan/data/images/train/MAR20_2822.jpg,shiyan/data/labels/train/MAR20_2822.txt,MAR20_2822,MAR20_2822,800,800,0a9f7b71a5ce7483063d69c4072994b548058ddc653420f158ae2b0149461491
train,train,shiyan/data/images/train/MAR20_2823.jpg,shiyan/data/labels/train/MAR20_2823.txt,MAR20_2823,MAR20_2823,800,800,30524c613527aacd9b55d16dd497dda468a1ba2fe864faf0f9f3145f78fe93fe
train,train,shiyan/data/images/train/MAR20_2824.jpg,shiyan/data/labels/train/MAR20_2824.txt,MAR20_2824,MAR20_2824,800,800,113b542852f452752164d8a59be86597101fb34bc68fa2130c6f19d00379ae29
val,train,shiyan/data/images/train/MAR20_2825.jpg,shiyan/data/labels/train/MAR20_2825.txt,MAR20_2825,MAR20_2825,800,800,0111051927a494d8e3d6031953c0f79dd98d42afb5b789947c79660819b52de6
train,train,shiyan/data/images/train/MAR20_2826.jpg,shiyan/data/labels/train/MAR20_2826.txt,MAR20_2826,MAR20_2826,800,800,26f5cbf45cc99e35c8702b87e45e2cf4f4a097db0b548879b34000f66f822d8e
train,train,shiyan/data/images/train/MAR20_2827.jpg,shiyan/data/labels/train/MAR20_2827.txt,MAR20_2827,MAR20_2827,800,800,4c3f0a0c72997cec6ce7d6179ec14e5aecd933af33352cc2b06952ed3bfe6c7f
val,train,shiyan/data/images/train/MAR20_2829.jpg,shiyan/data/labels/train/MAR20_2829.txt,MAR20_2829,MAR20_2829,800,800,168f88a11120cabcfa13611e493bb97077f4ed50c6eca5354bbda871244a3f00
train,train,shiyan/data/images/train/MAR20_283.jpg,shiyan/data/labels/train/MAR20_283.txt,MAR20_283,MAR20_283,857,836,ab54973129b65c9c539226399627475ff2e27804e7401fff794002d619405842
train,train,shiyan/data/images/train/MAR20_2830.jpg,shiyan/data/labels/train/MAR20_2830.txt,MAR20_2830,MAR20_2830,800,800,70d1a53d67f6ccae7f367081e2771edbfc11d44a7a368e537b15dc352c63eff1
train,train,shiyan/data/images/train/MAR20_2831.jpg,shiyan/data/labels/train/MAR20_2831.txt,MAR20_2831,MAR20_2831,800,800,bdc31d8b0842cf1b8f87f6409b135bfd859612c29bd06551c412df5a3da8bf51
train,train,shiyan/data/images/train/MAR20_2833.jpg,shiyan/data/labels/train/MAR20_2833.txt,MAR20_2833,MAR20_2833,800,800,d8cedd548c52b00d4b29d4a1dab6eca999972cbeba52c0064496cf4cec59df09
train,train,shiyan/data/images/train/MAR20_2836.jpg,shiyan/data/labels/train/MAR20_2836.txt,MAR20_2836,MAR20_2836,800,800,04879627df0770cc2af8343bf98d7379fa582febc7493115a8b05a175d8ad2cb
train,train,shiyan/data/images/train/MAR20_2838.jpg,shiyan/data/labels/train/MAR20_2838.txt,MAR20_2838,MAR20_2838,800,800,2e3ff20e51620e991c959be5628df603a440e31f1190ebca4390fa767a0b4c64
train,train,shiyan/data/images/train/MAR20_284.jpg,shiyan/data/labels/train/MAR20_284.txt,MAR20_284,MAR20_284,800,900,d88414afdfc945c24d1dcf9064487373dd1d20832b61ead5050ff52808b4f570
val,train,shiyan/data/images/train/MAR20_2840.jpg,shiyan/data/labels/train/MAR20_2840.txt,MAR20_2840,MAR20_2840,800,800,4688194ae6ca7ba84daacdbb82ac4b6cee3ae4638773ced5d877fa434944a70c
train,train,shiyan/data/images/train/MAR20_2842.jpg,shiyan/data/labels/train/MAR20_2842.txt,MAR20_2842,MAR20_2842,800,800,1b4130a466655464d058fd64700826981b1d35f78dd202c47569f2ab7ff41ffe
train,train,shiyan/data/images/train/MAR20_2843.jpg,shiyan/data/labels/train/MAR20_2843.txt,MAR20_2843,MAR20_2843,800,800,a4134358150cd0a68872963b95e7a373d1f93104a410d9d67bf8f4016788ea2d
train,train,shiyan/data/images/train/MAR20_2844.jpg,shiyan/data/labels/train/MAR20_2844.txt,MAR20_2844,MAR20_2844,800,800,cf76452e94b8d5eadcafba3170d5c9c2ca892a3889f1be1c053c1004fef1b92a
train,train,shiyan/data/images/train/MAR20_2845.jpg,shiyan/data/labels/train/MAR20_2845.txt,MAR20_2845,MAR20_2845,800,800,c7b0284d93bb85abe39b3ac0a24cf5957c7b38624d99e7ba276673147568d50f
train,train,shiyan/data/images/train/MAR20_2846.jpg,shiyan/data/labels/train/MAR20_2846.txt,MAR20_2846,MAR20_2846,800,800,b6f55510c90979c728969e162089fc439fe20fa90d549f4debb99893944240ed
train,train,shiyan/data/images/train/MAR20_2848.jpg,shiyan/data/labels/train/MAR20_2848.txt,MAR20_2848,MAR20_2848,800,800,aa843d2b3ac867b0b50bf2f054184b6215f373b58ea61c87b500a08ec56065bd
train,train,shiyan/data/images/train/MAR20_2849.jpg,shiyan/data/labels/train/MAR20_2849.txt,MAR20_2849,MAR20_2849,800,800,fec52f32dc3c20130bf3dd2e9fb6ecb699b2a465bf8c37d4a80ad9c16ae171a0
train,train,shiyan/data/images/train/MAR20_2850.jpg,shiyan/data/labels/train/MAR20_2850.txt,MAR20_2850,MAR20_2850,800,800,9eecb4d45dc383b453ab9d5ada3ceabd6eeabbefc02de4ad060ad0b97359b56d
train,train,shiyan/data/images/train/MAR20_2853.jpg,shiyan/data/labels/train/MAR20_2853.txt,MAR20_2853,MAR20_2853,800,800,0eb4a85e5d7e8e0926403a7f4281c63429c5f5f02128dc08d2b9836058f0f6f1
val,train,shiyan/data/images/train/MAR20_2854.jpg,shiyan/data/labels/train/MAR20_2854.txt,MAR20_2854,MAR20_2854,800,800,2b966280345101beeb8e956fad6aadb1ec04108155801df1166b2989ed87af44
train,train,shiyan/data/images/train/MAR20_2855.jpg,shiyan/data/labels/train/MAR20_2855.txt,MAR20_2855,MAR20_2855,800,800,a8750cdad17852ac4d3fe2631a1e75161a2a4a1e588c762cf26644ccd7a43f29
train,train,shiyan/data/images/train/MAR20_2856.jpg,shiyan/data/labels/train/MAR20_2856.txt,MAR20_2856,MAR20_2856,800,800,91c80412d6c75459da67c0f57b7b3523f40c619c72e2917d36e26cad10549ebf
train,train,shiyan/data/images/train/MAR20_2857.jpg,shiyan/data/labels/train/MAR20_2857.txt,MAR20_2857,MAR20_2857,800,800,cca11fbf5b274d923c1f78e84078738a85aacb3eb5e85090ca41f2f12a6dcf83
val,train,shiyan/data/images/train/MAR20_2858.jpg,shiyan/data/labels/train/MAR20_2858.txt,MAR20_2858,MAR20_2858,800,800,19e93e707a1e0fd6227d8d9ce4406725dd1db5d095c8adcbd4297e4280687a31
train,train,shiyan/data/images/train/MAR20_286.jpg,shiyan/data/labels/train/MAR20_286.txt,MAR20_286,MAR20_286,998,678,4e4e88305175f43cfed36eea919ea0f6f1a1f1fc7dc0bbf1d71bf5c3304a5b65
val,train,shiyan/data/images/train/MAR20_2860.jpg,shiyan/data/labels/train/MAR20_2860.txt,MAR20_2860,MAR20_2860,800,800,51d079c545f8f8e383499c3a8fb5df492ee6d3fa6215f1ae04386dcd58c0a8ef
train,train,shiyan/data/images/train/MAR20_2861.jpg,shiyan/data/labels/train/MAR20_2861.txt,MAR20_2861,MAR20_2861,800,800,899f6528c741d4b824de14f081db233ad6ec391226c740b4992b5c2e1cbf663b
train,train,shiyan/data/images/train/MAR20_2863.jpg,shiyan/data/labels/train/MAR20_2863.txt,MAR20_2863,MAR20_2863,800,800,c4d46138ae21d417aff99879fd8f5270b64ca2804c5c7c8acf78840137f2a7b5
train,train,shiyan/data/images/train/MAR20_2864.jpg,shiyan/data/labels/train/MAR20_2864.txt,MAR20_2864,MAR20_2864,800,800,dafe1ebc33f6e10faa63bbf1d154e04d8486827140162a2daf96dad1afa75281
val,train,shiyan/data/images/train/MAR20_2865.jpg,shiyan/data/labels/train/MAR20_2865.txt,MAR20_2865,MAR20_2865,800,800,55c1fb0bac8ad46968cef19a36503131caa81a83eea330f594c385988192e0eb
train,train,shiyan/data/images/train/MAR20_2866.jpg,shiyan/data/labels/train/MAR20_2866.txt,MAR20_2866,MAR20_2866,800,800,6dd7aa7fab1e6a58d6090ddb32f75583b1359ad6ef4a407394133cd42f6b25c8
train,train,shiyan/data/images/train/MAR20_2867.jpg,shiyan/data/labels/train/MAR20_2867.txt,MAR20_2867,MAR20_2867,800,800,8c2c6aa7127439455abd18558ad3b4cbf61821532391cd6af157ad92097fbfea
train,train,shiyan/data/images/train/MAR20_2869.jpg,shiyan/data/labels/train/MAR20_2869.txt,MAR20_2869,MAR20_2869,800,800,c654bbe526dfb76f2c9055ab69de6d0c6757fec31a7505e9625e3d6cfd5fe1ee
train,train,shiyan/data/images/train/MAR20_2871.jpg,shiyan/data/labels/train/MAR20_2871.txt,MAR20_2871,MAR20_2871,800,800,41a11b02fe5cb5779399cdfb02b551b31db28f1157bb39707a9375903aaca7b8
train,train,shiyan/data/images/train/MAR20_2872.jpg,shiyan/data/labels/train/MAR20_2872.txt,MAR20_2872,MAR20_2872,800,800,daba3e6e10c0edfe1f0bf55906141f422decdc8b08154dd978941ecabd9f147b
train,train,shiyan/data/images/train/MAR20_2875.jpg,shiyan/data/labels/train/MAR20_2875.txt,MAR20_2875,MAR20_2875,800,800,269abdc75a6d4043d9f12b763b539ad1830f035ae62923c13b8c324d83eb3935
val,train,shiyan/data/images/train/MAR20_2876.jpg,shiyan/data/labels/train/MAR20_2876.txt,MAR20_2876,MAR20_2876,800,800,91f7a00826b30edcc759dfaa822d6dd224ffbf6a1ad75ad485cac23540c977ac
train,train,shiyan/data/images/train/MAR20_2877.jpg,shiyan/data/labels/train/MAR20_2877.txt,MAR20_2877,MAR20_2877,800,800,c4c8448d90bb101e18c0edc8bea2dc9627ef65f757d40aaad2abcf1bb59d50c3
train,train,shiyan/data/images/train/MAR20_2878.jpg,shiyan/data/labels/train/MAR20_2878.txt,MAR20_2878,MAR20_2878,800,800,b39cb181a620267d4fcd65524c6dd9024f0aaee2d50a446db66f7414f6078bfe
train,train,shiyan/data/images/train/MAR20_2879.jpg,shiyan/data/labels/train/MAR20_2879.txt,MAR20_2879,MAR20_2879,800,800,df56d32a4e4828d1abbc6ba1fb8d822da58987a725d9c2e14f00b02b988fc59a
val,train,shiyan/data/images/train/MAR20_288.jpg,shiyan/data/labels/train/MAR20_288.txt,MAR20_288,MAR20_288,838,802,d3e7d09510b21f284c84bc4969099fd2110dd6e5a14bfb57c26395fad6b2a2d5
train,train,shiyan/data/images/train/MAR20_2880.jpg,shiyan/data/labels/train/MAR20_2880.txt,MAR20_2880,MAR20_2880,800,800,db7fafc361764e00eeaa717696a6f31ff4dab32e8de247f621e4ee8eed89928f
train,train,shiyan/data/images/train/MAR20_2881.jpg,shiyan/data/labels/train/MAR20_2881.txt,MAR20_2881,MAR20_2881,800,800,9f93ea80e4083eef9d21e09c55bcca4079f7721d65472582e1879ba5401b9060
val,train,shiyan/data/images/train/MAR20_2882.jpg,shiyan/data/labels/train/MAR20_2882.txt,MAR20_2882,MAR20_2882,800,800,f91fa56e6f565066a4d2ab1107712556691713ec33a2f54cdf4e47aaff80dbbc
train,train,shiyan/data/images/train/MAR20_2883.jpg,shiyan/data/labels/train/MAR20_2883.txt,MAR20_2883,MAR20_2883,800,800,ccad92ed2ffcde883ff66f557540aee6beabb34172d31ff51dd3ab0f6f866f95
train,train,shiyan/data/images/train/MAR20_2884.jpg,shiyan/data/labels/train/MAR20_2884.txt,MAR20_2884,MAR20_2884,800,800,a09d964cdf87fad82a52ee933790e6ad346a0da24b2d6d7cd4e1822beccdb6cd
train,train,shiyan/data/images/train/MAR20_2885.jpg,shiyan/data/labels/train/MAR20_2885.txt,MAR20_2885,MAR20_2885,800,800,e051c6cedbfc0625be373f3058bdfb6f127f75d8d2f89a778729d11e992656e6
train,train,shiyan/data/images/train/MAR20_2886.jpg,shiyan/data/labels/train/MAR20_2886.txt,MAR20_2886,MAR20_2886,800,800,4d44be2e8d86a034b174a4eb5c5dd8aee7bd37fa7bbd71d29a0bc363335c8deb
train,train,shiyan/data/images/train/MAR20_2887.jpg,shiyan/data/labels/train/MAR20_2887.txt,MAR20_2887,MAR20_2887,800,800,24a2a377a565bc4aad463540924149e2fa3d8951d496d667c8aba2a7ba3f64a3
train,train,shiyan/data/images/train/MAR20_2888.jpg,shiyan/data/labels/train/MAR20_2888.txt,MAR20_2888,MAR20_2888,800,800,ae757237b516fd6d9eb18ba97e713cb9b8ffed9d0a3ee20a8a8321356ff1c9ef
train,train,shiyan/data/images/train/MAR20_2889.jpg,shiyan/data/labels/train/MAR20_2889.txt,MAR20_2889,MAR20_2889,800,800,cf33d7b5d991c160283f39c6083778f18e724d8254add508e8d101e5eb5e39b2
train,train,shiyan/data/images/train/MAR20_289.jpg,shiyan/data/labels/train/MAR20_289.txt,MAR20_289,MAR20_289,812,826,1ee12eca76f1c2a3c136c4e5c3ff2a930c73ab34718b547446d916cc780a9192
train,train,shiyan/data/images/train/MAR20_2892.jpg,shiyan/data/labels/train/MAR20_2892.txt,MAR20_2892,MAR20_2892,800,800,c6880dc47273dac17db0e2662235eb44914235b8429ee6cdbe54e48126645b86
train,train,shiyan/data/images/train/MAR20_2893.jpg,shiyan/data/labels/train/MAR20_2893.txt,MAR20_2893,MAR20_2893,800,800,a1235472c0c0e3de6815dae34a5d3c388cbf1feea4c73087eed7f89d3fb35bf7
train,train,shiyan/data/images/train/MAR20_2894.jpg,shiyan/data/labels/train/MAR20_2894.txt,MAR20_2894,MAR20_2894,800,800,bb0e6d02e972a48c4ad067ec82a9223e2f219cc46c93d1335b64ddce1e78ccc6
train,train,shiyan/data/images/train/MAR20_2895.jpg,shiyan/data/labels/train/MAR20_2895.txt,MAR20_2895,MAR20_2895,800,800,b39f5e7ecacc3a48b21a2fa4fabcd740a694f59c437261ac7167124980930e6e
train,train,shiyan/data/images/train/MAR20_2896.jpg,shiyan/data/labels/train/MAR20_2896.txt,MAR20_2896,MAR20_2896,800,800,6b7c05f0f6a742e00c266f596f52459b6dcc02d5e67e5b634620237d6686c2e2
val,train,shiyan/data/images/train/MAR20_290.jpg,shiyan/data/labels/train/MAR20_290.txt,MAR20_290,MAR20_290,800,800,f38cab4e28ecf62dda408fbdcbf28f402ddf1cc20d6f87ab1aae9c605861d46f
train,train,shiyan/data/images/train/MAR20_2901.jpg,shiyan/data/labels/train/MAR20_2901.txt,MAR20_2901,MAR20_2901,800,800,b1fb4f52e2ccb831f4b85f8f45dfae1001d95a6b4eb10eab3ba08477a53eb26f
train,train,shiyan/data/images/train/MAR20_2902.jpg,shiyan/data/labels/train/MAR20_2902.txt,MAR20_2902,MAR20_2902,800,800,8c48c57f60b7f740bc7ca570b76cfe5c5bbdb2711e41f8e26d74fc650239a387
train,train,shiyan/data/images/train/MAR20_2903.jpg,shiyan/data/labels/train/MAR20_2903.txt,MAR20_2903,MAR20_2903,800,800,1ccbd6652901c5d0ee6a4ab50ccf1a0df73d28a17d0d51f0d9ddd4ae70f46710
val,train,shiyan/data/images/train/MAR20_2904.jpg,shiyan/data/labels/train/MAR20_2904.txt,MAR20_2904,MAR20_2904,800,800,bcea6bbdb2743ca1503802ef473d9ddad93c6b6442188b0e18baeb18f375701b
train,train,shiyan/data/images/train/MAR20_2905.jpg,shiyan/data/labels/train/MAR20_2905.txt,MAR20_2905,MAR20_2905,800,800,a54f230175c5ce4a3e9df9980c0c1ddd02c260efdbaa31fd4eb836bd7661ea2d
train,train,shiyan/data/images/train/MAR20_2908.jpg,shiyan/data/labels/train/MAR20_2908.txt,MAR20_2908,MAR20_2908,800,800,560abb0dac51a9347fcc23288bd9838d5ad4bca0f8e1ffb8918c245f04bbc8a7
train,train,shiyan/data/images/train/MAR20_291.jpg,shiyan/data/labels/train/MAR20_291.txt,MAR20_291,MAR20_291,910,818,06609cf8e1d97c46cc31b42a79d464c92f5d71a7ce4e3eabd41bc229c98d18ae
train,train,shiyan/data/images/train/MAR20_2910.jpg,shiyan/data/labels/train/MAR20_2910.txt,MAR20_2910,MAR20_2910,800,800,bb8f7265ed34a34a25041e8eedf3f7d25489a11e71b2590bb04b928b283b2208
train,train,shiyan/data/images/train/MAR20_2913.jpg,shiyan/data/labels/train/MAR20_2913.txt,MAR20_2913,MAR20_2913,800,800,baf9bed04c0eb86eae4ad52f62a68210a3e4304b969bde75bbc024b352fa9511
val,train,shiyan/data/images/train/MAR20_2914.jpg,shiyan/data/labels/train/MAR20_2914.txt,MAR20_2914,MAR20_2914,800,800,b9837466da6cce285ce3ff6c499995ff48b151e47b21450fd291f05041266722
train,train,shiyan/data/images/train/MAR20_2915.jpg,shiyan/data/labels/train/MAR20_2915.txt,MAR20_2915,MAR20_2915,800,800,342315e16ec6356aea9df05ac88b30607e3014382dfe7ebdc2af378036ebc961
train,train,shiyan/data/images/train/MAR20_2916.jpg,shiyan/data/labels/train/MAR20_2916.txt,MAR20_2916,MAR20_2916,800,800,8fe0084ea7815a89b6e9c595ed0b01b73abca6ffefcff5c686b7774b5971bdfb
val,train,shiyan/data/images/train/MAR20_2917.jpg,shiyan/data/labels/train/MAR20_2917.txt,MAR20_2917,MAR20_2917,800,800,964268783459fe855bd9268f67773fcef425e03672ae04948d6cd7dd29662f72
train,train,shiyan/data/images/train/MAR20_2918.jpg,shiyan/data/labels/train/MAR20_2918.txt,MAR20_2918,MAR20_2918,800,800,cf360dd54cd555da2c758bd19c1aa8075d363044fb1fdb35b6510868db882ca7
train,train,shiyan/data/images/train/MAR20_2919.jpg,shiyan/data/labels/train/MAR20_2919.txt,MAR20_2919,MAR20_2919,800,800,bbf593e10e1679cf9c82d7f9d699b97c966f27c39802163a8e9d2a046b829a88
train,train,shiyan/data/images/train/MAR20_292.jpg,shiyan/data/labels/train/MAR20_292.txt,MAR20_292,MAR20_292,842,887,38a77da1d26acf588e686c1c3bf8095ef8d75df2806057abd4439da13fd6cf87
val,train,shiyan/data/images/train/MAR20_2920.jpg,shiyan/data/labels/train/MAR20_2920.txt,MAR20_2920,MAR20_2920,800,800,2c9f66a4f5e015deb5a1bfd8cd16d46b777f117d83ffbb6ce9ed22216166542d
train,train,shiyan/data/images/train/MAR20_2921.jpg,shiyan/data/labels/train/MAR20_2921.txt,MAR20_2921,MAR20_2921,800,800,bcacd24e937614742363ea0c03a1b4853d880ec18b8cc70c9d7963aa7a6b7652
train,train,shiyan/data/images/train/MAR20_2922.jpg,shiyan/data/labels/train/MAR20_2922.txt,MAR20_2922,MAR20_2922,800,800,648ff5ad64141565845f07177371acec6b0419b49d25717389cabe82222d2b8b
train,train,shiyan/data/images/train/MAR20_2923.jpg,shiyan/data/labels/train/MAR20_2923.txt,MAR20_2923,MAR20_2923,800,800,c4d335206db1dacbd090a079e8df8bdb7202251820ad0080db9f8f1d12322e8b
val,train,shiyan/data/images/train/MAR20_2924.jpg,shiyan/data/labels/train/MAR20_2924.txt,MAR20_2924,MAR20_2924,800,800,a391857b18fe6e913249def2c2bcae1ce9f1f3e30c7e76b421492afb46f943f1
train,train,shiyan/data/images/train/MAR20_2925.jpg,shiyan/data/labels/train/MAR20_2925.txt,MAR20_2925,MAR20_2925,800,800,5e6a36810f33427e7534795b9d7c2befa7ce83e18bddae4aa11738d7480b2153
