scene_id,image_count,splits
MAR20_3518,1,train
MAR20_3519,1,train
MAR20_352,1,train
MAR20_3520,1,train
MAR20_3521,1,train
MAR20_3524,1,train
MAR20_3526,1,train
MAR20_3527,1,train
MAR20_3528,1,train
MAR20_3529,1,train
MAR20_353,1,train
MAR20_3530,1,train
MAR20_3531,1,train
MAR20_3532,1,train
MAR20_3533,1,train
MAR20_3534,1,train
MAR20_3535,1,train
MAR20_3536,1,train
MAR20_3538,1,train
MAR20_3539,1,train
MAR20_354,1,train
MAR20_3540,1,train
MAR20_3542,1,train
MAR20_3543,1,train
MAR20_3544,1,train
MAR20_3545,1,train
MAR20_3546,1,train
MAR20_3547,1,train
MAR20_3548,1,train
MAR20_3549,1,train
MAR20_3550,1,train
MAR20_3551,1,train
MAR20_3553,1,train
MAR20_3554,1,train
MAR20_3555,1,train
MAR20_3556,1,train
MAR20_3558,1,train
MAR20_3559,1,train
MAR20_356,1,train
MAR20_3560,1,train
MAR20_3561,1,train
MAR20_3563,1,train
MAR20_3564,1,train
MAR20_3566,1,train
MAR20_3567,1,train
MAR20_3568,1,train
MAR20_3569,1,train
MAR20_357,1,train
MAR20_3570,1,train
MAR20_3571,1,train
MAR20_3572,1,train
MAR20_3574,1,train
MAR20_3575,1,train
MAR20_3576,1,train
MAR20_3577,1,train
MAR20_3578,1,train
MAR20_3579,1,train
MAR20_358,1,train
MAR20_3581,1,train
MAR20_3582,1,train
MAR20_3583,1,train
MAR20_3584,1,train
MAR20_3585,1,train
MAR20_3586,1,train
MAR20_3587,1,train
MAR20_3588,1,train
MAR20_3589,1,train
MAR20_3590,1,train
MAR20_3591,1,train
MAR20_3592,1,train
MAR20_3593,1,train
MAR20_3595,1,train
MAR20_3596,1,train
MAR20_3597,1,train
MAR20_3598,1,train
MAR20_3599,1,train
MAR20_360,1,train
MAR20_3600,1,train
MAR20_3601,1,train
MAR20_3602,1,train
MAR20_3603,1,train
MAR20_3604,1,train
MAR20_3605,1,train
MAR20_3606,1,train
MAR20_3608,1,train
MAR20_3609,1,train
MAR20_361,1,train
MAR20_3610,1,train
MAR20_3612,1,train
MAR20_3615,1,train
MAR20_3616,1,train
MAR20_3617,1,train
MAR20_3618,1,train
MAR20_3619,1,train
MAR20_362,1,train
MAR20_3621,1,train
MAR20_3623,1,train
MAR20_3624,1,train
MAR20_3625,1,train
MAR20_3626,1,train
MAR20_3627,1,train
MAR20_3629,1,train
MAR20_363,1,train
MAR20_3630,1,train
MAR20_3632,1,train
MAR20_3634,1,train
MAR20_3635,1,train
MAR20_3636,1,train
MAR20_3637,1,train
MAR20_3639,1,train
MAR20_364,1,train
MAR20_3640,1,train
MAR20_3642,1,train
MAR20_3643,1,train
MAR20_3645,1,train
MAR20_3646,1,train
MAR20_365,1,train
MAR20_3650,1,train
MAR20_3652,1,train
MAR20_3653,1,train
MAR20_3654,1,train
MAR20_3656,1,train
MAR20_3658,1,train
MAR20_3659,1,train
MAR20_366,1,train
MAR20_3660,1,train
MAR20_3661,1,train
MAR20_3662,1,train
MAR20_3663,1,train
MAR20_3664,1,train
MAR20_3665,1,train
MAR20_3666,1,train
MAR20_3668,1,train
MAR20_3669,1,train
MAR20_367,1,train
MAR20_3670,1,train
MAR20_3671,1,train
MAR20_3672,1,train
MAR20_3673,1,train
MAR20_3674,1,train
MAR20_3675,1,train
MAR20_3676,1,train
MAR20_3677,1,train
MAR20_3678,1,train
MAR20_3681,1,train
MAR20_3682,1,train
MAR20_3683,1,train
MAR20_3684,1,train
MAR20_3685,1,train
MAR20_3686,1,train
MAR20_3687,1,train
MAR20_3688,1,train
MAR20_3689,1,train
MAR20_369,1,train
MAR20_3690,1,train
MAR20_3691,1,train
MAR20_3692,1,train
MAR20_3693,1,train
MAR20_3694,1,train
MAR20_3695,1,train
MAR20_3696,1,train
MAR20_3697,1,train
MAR20_3698,1,train
MAR20_3699,1,train
MAR20_37,1,train
MAR20_370,1,train
MAR20_3701,1,train
MAR20_3702,1,train
MAR20_3703,1,train
MAR20_3704,1,train
MAR20_3706,1,train
MAR20_3707,1,train
MAR20_3708,1,train
MAR20_371,1,train
MAR20_3711,1,train
MAR20_3712,1,train
MAR20_3713,1,train
MAR20_3714,1,train
MAR20_3715,1,train
MAR20_3716,1,train
MAR20_3717,1,train
MAR20_3718,1,train
MAR20_3719,1,train
MAR20_372,1,train
MAR20_3720,1,train
MAR20_3723,1,train
MAR20_3724,1,train
MAR20_3725,1,train
MAR20_3726,1,train
MAR20_3727,1,train
MAR20_3728,1,train
MAR20_3729,1,train
MAR20_373,1,train
MAR20_3730,1,train
MAR20_3731,1,train
MAR20_3732,1,train
MAR20_3733,1,train
MAR20_3734,1,train
MAR20_3735,1,train
MAR20_3736,1,train
MAR20_3737,1,train
MAR20_3738,1,train
MAR20_374,1,train
MAR20_3740,1,train
MAR20_3741,1,train
MAR20_3742,1,train
MAR20_3743,1,train
MAR20_3744,1,train
MAR20_3745,1,train
MAR20_3746,1,train
MAR20_3747,1,train
MAR20_3748,1,train
MAR20_3749,1,train
MAR20_375,1,train
MAR20_3750,1,train
MAR20_3751,1,train
MAR20_3752,1,train
MAR20_3753,1,train
MAR20_3755,1,train
MAR20_3756,1,train
MAR20_3757,1,train
MAR20_3758,1,train
MAR20_376,1,train
MAR20_3760,1,train
MAR20_3761,1,train
MAR20_3762,1,train
MAR20_3764,1,train
MAR20_3765,1,train
MAR20_3766,1,train
MAR20_3767,1,train
MAR20_3768,1,train
MAR20_3769,1,train
MAR20_377,1,train
MAR20_3770,1,train
MAR20_3771,1,train
MAR20_3773,1,train
MAR20_3774,1,train
MAR20_3775,1,train
MAR20_3777,1,train
MAR20_3778,1,train
MAR20_3779,1,train
MAR20_378,1,train
MAR20_3781,1,train
MAR20_3782,1,train
MAR20_3783,1,train
MAR20_3784,1,train
MAR20_3785,1,train
MAR20_3786,1,train
MAR20_3787,1,train
MAR20_3788,1,train
MAR20_379,1,train
MAR20_3790,1,train
MAR20_3791,1,train
MAR20_3792,1,train
MAR20_3793,1,train
MAR20_3794,1,train
MAR20_3795,1,train
MAR20_3796,1,train
MAR20_3799,1,train
MAR20_38,1,train
MAR20_3801,1,train
MAR20_3803,1,train
MAR20_3804,1,train
MAR20_3805,1,train
MAR20_3806,1,train
MAR20_3808,1,train
MAR20_381,1,train
MAR20_3810,1,train
MAR20_3812,1,train
MAR20_3813,1,train
MAR20_3814,1,train
MAR20_3815,1,train
MAR20_3816,1,train
MAR20_3817,1,train
MAR20_3818,1,train
MAR20_3819,1,train
MAR20_382,1,train
MAR20_3820,1,train
MAR20_3821,1,train
MAR20_3822,1,train
MAR20_3824,1,train
MAR20_3825,1,train
MAR20_3827,1,train
MAR20_3828,1,train
MAR20_383,1,train
MAR20_3830,1,train
MAR20_3831,1,train
MAR20_3832,1,train
MAR20_3833,1,train
MAR20_3836,1,train
MAR20_3837,1,train
MAR20_3838,1,train
MAR20_3839,1,train
MAR20_384,1,train
MAR20_3842,1,train
MAR20_386,1,train
MAR20_387,1,train
MAR20_388,1,train
MAR20_389,1,train
MAR20_390,1,train
MAR20_391,1,train
MAR20_392,1,train
MAR20_393,1,train
MAR20_394,1,train
MAR20_395,1,train
MAR20_397,1,train
MAR20_399,1,train
MAR20_4,1,train
MAR20_40,1,train
MAR20_400,1,train
MAR20_402,1,train
MAR20_403,1,train
MAR20_404,1,train
MAR20_405,1,train
MAR20_406,1,train
MAR20_407,1,train
MAR20_408,1,train
MAR20_410,1,train
MAR20_411,1,train
MAR20_413,1,train
MAR20_414,1,train
MAR20_415,1,train
MAR20_417,1,train
MAR20_418,1,train
MAR20_42,1,train
MAR20_421,1,train
MAR20_422,1,train
MAR20_423,1,train
MAR20_424,1,train
MAR20_425,1,train
MAR20_426,1,train
MAR20_427,1,train
MAR20_428,1,train
MAR20_429,1,train
MAR20_430,1,train
MAR20_432,1,train
MAR20_433,1,train
MAR20_434,1,train
MAR20_435,1,train
MAR20_436,1,train
MAR20_437,1,train
MAR20_438,1,train
MAR20_439,1,train
MAR20_440,1,train
MAR20_441,1,train
MAR20_442,1,train
MAR20_443,1,train
MAR20_444,1,train
MAR20_445,1,train
MAR20_448,1,train
MAR20_449,1,train
MAR20_450,1,train
MAR20_451,1,train
MAR20_452,1,train
MAR20_453,1,train
MAR20_455,1,train
MAR20_456,1,train
MAR20_461,1,train
MAR20_462,1,train
MAR20_463,1,train
MAR20_464,1,train
MAR20_465,1,train
MAR20_468,1,train
MAR20_469,1,train
MAR20_47,1,train
MAR20_470,1,train
MAR20_471,1,train
MAR20_472,1,train
MAR20_473,1,train
MAR20_474,1,train
MAR20_475,1,train
MAR20_477,1,train
MAR20_479,1,train
MAR20_480,1,train
MAR20_481,1,train
MAR20_482,1,train
MAR20_483,1,train
MAR20_484,1,train
MAR20_485,1,train
MAR20_486,1,train
MAR20_489,1,train
MAR20_49,1,train
MAR20_490,1,train
MAR20_491,1,train
MAR20_492,1,train
MAR20_495,1,train
MAR20_496,1,train
MAR20_497,1,train
MAR20_498,1,train
MAR20_499,1,train
MAR20_5,1,train
MAR20_500,1,train
MAR20_501,1,train
MAR20_502,1,train
MAR20_503,1,train
MAR20_504,1,train
MAR20_505,1,train
MAR20_506,1,train
MAR20_507,1,train
MAR20_508,1,train
MAR20_509,1,train
MAR20_51,1,train
MAR20_511,1,train
MAR20_512,1,train
MAR20_513,1,train
MAR20_514,1,train
MAR20_515,1,train
MAR20_516,1,train
MAR20_517,1,train
MAR20_518,1,train
MAR20_519,1,train
MAR20_52,1,train
MAR20_520,1,train
MAR20_523,1,train
MAR20_524,1,train
MAR20_525,1,train
MAR20_527,1,train
MAR20_528,1,train
MAR20_529,1,train
MAR20_530,1,train
MAR20_532,1,train
MAR20_533,1,train
MAR20_534,1,train
MAR20_535,1,train
MAR20_536,1,train
MAR20_537,1,train
MAR20_539,1,train
MAR20_540,1,train
MAR20_541,1,train
MAR20_542,1,train
MAR20_543,1,train
MAR20_547,1,train
MAR20_548,1,train
MAR20_549,1,train
MAR20_55,1,train
MAR20_552,1,train
MAR20_553,1,train
MAR20_554,1,train
MAR20_555,1,train
MAR20_556,1,train
MAR20_557,1,train
MAR20_559,1,train
MAR20_560,1,train
MAR20_561,1,train
MAR20_562,1,train
MAR20_563,1,train
MAR20_564,1,train
MAR20_565,1,train
MAR20_566,1,train
MAR20_567,1,train
MAR20_568,1,train
MAR20_569,1,train
MAR20_57,1,train
MAR20_570,1,train
MAR20_573,1,train
MAR20_574,1,train
MAR20_575,1,train
MAR20_577,1,train
MAR20_578,1,train
MAR20_579,1,train
MAR20_580,1,train
MAR20_581,1,train
MAR20_582,1,train
MAR20_583,1,train
MAR20_585,1,train
MAR20_586,1,train
MAR20_587,1,train
MAR20_588,1,train
MAR20_589,1,train
MAR20_59,1,train
MAR20_590,1,train
MAR20_591,1,train
MAR20_592,1,train
MAR20_593,1,train
MAR20_594,1,train
MAR20_595,1,train
MAR20_596,1,train
MAR20_598,1,train
MAR20_599,1,train
MAR20_60,1,train
MAR20_600,1,train
MAR20_602,1,train
MAR20_607,1,train
MAR20_608,1,train
MAR20_609,1,train
MAR20_61,1,train
MAR20_610,1,train
MAR20_611,1,train
MAR20_612,1,train
MAR20_613,1,train
MAR20_614,1,train
MAR20_615,1,train
MAR20_616,1,train
MAR20_617,1,train
MAR20_618,1,train
MAR20_62,1,train
MAR20_620,1,train
MAR20_621,1,train
MAR20_622,1,train
MAR20_623,1,train
MAR20_624,1,train
MAR20_628,1,train
MAR20_629,1,train
MAR20_63,1,train
MAR20_630,1,train
MAR20_631,1,train
MAR20_632,1,train
MAR20_633,1,train
MAR20_635,1,train
MAR20_636,1,train
MAR20_637,1,train
MAR20_638,1,train
MAR20_639,1,train
MAR20_64,1,train
MAR20_640,1,train
MAR20_641,1,train
MAR20_642,1,train
MAR20_643,1,train
MAR20_644,1,train
MAR20_645,1,train
MAR20_646,1,train
MAR20_647,1,train
MAR20_648,1,train
MAR20_649,1,train
MAR20_65,1,train
MAR20_651,1,train
MAR20_652,1,train
MAR20_654,1,train
MAR20_655,1,train
MAR20_656,1,train
MAR20_657,1,train
MAR20_658,1,train
MAR20_66,1,train
MAR20_661,1,train
MAR20_662,1,train
MAR20_663,1,train
MAR20_664,1,train
MAR20_665,1,train
MAR20_666,1,train
MAR20_667,1,train
MAR20_668,1,train
MAR20_669,1,train
MAR20_67,1,train
MAR20_670,1,train
MAR20_671,1,train
MAR20_673,1,train
MAR20_674,1,train
MAR20_677,1,train
MAR20_678,1,train
MAR20_682,1,train
MAR20_683,1,train
MAR20_684,1,train
MAR20_685,1,train
MAR20_686,1,train
MAR20_687,1,train
MAR20_688,1,train
MAR20_689,1,train
MAR20_69,1,train
MAR20_690,1,train
MAR20_692,1,train
MAR20_693,1,train
MAR20_695,1,train
MAR20_696,1,train
MAR20_698,1,train
MAR20_699,1,train
MAR20_7,1,train
MAR20_70,1,train
MAR20_701,1,train
MAR20_702,1,train
MAR20_703,1,train
MAR20_704,1,train
MAR20_706,1,train
MAR20_707,1,train
MAR20_708,1,train
MAR20_709,1,train
MAR20_71,1,train
MAR20_710,1,train
MAR20_711,1,train
MAR20_712,1,train
MAR20_714,1,train
MAR20_715,1,train
MAR20_716,1,train
MAR20_717,1,train
MAR20_719,1,train
MAR20_72,1,train
MAR20_720,1,train
MAR20_721,1,train
MAR20_722,1,train
MAR20_723,1,train
MAR20_725,1,train
MAR20_727,1,train
MAR20_728,1,train
MAR20_729,1,train
MAR20_73,1,train
MAR20_730,1,train
MAR20_731,1,train
MAR20_732,1,train
MAR20_733,1,train
MAR20_734,1,train
MAR20_735,1,train
MAR20_736,1,train
MAR20_737,1,train
MAR20_738,1,train
MAR20_739,1,train
MAR20_74,1,train
MAR20_740,1,train
MAR20_741,1,train
MAR20_742,1,train
MAR20_743,1,train
MAR20_744,1,train
MAR20_745,1,train
MAR20_746,1,train
MAR20_747,1,train
MAR20_748,1,train
MAR20_749,1,train
MAR20_75,1,train
MAR20_750,1,train
MAR20_751,1,train
MAR20_752,1,train
MAR20_753,1,train
MAR20_755,1,train
MAR20_756,1,train
MAR20_757,1,train
MAR20_758,1,train
MAR20_760,1,train
MAR20_762,1,train
MAR20_764,1,train
MAR20_765,1,train
MAR20_766,1,train
MAR20_767,1,train
MAR20_768,1,train
MAR20_769,1,train
MAR20_77,1,train
MAR20_770,1,train
MAR20_775,1,train
MAR20_776,1,train
MAR20_778,1,train
MAR20_779,1,train
MAR20_78,1,train
MAR20_780,1,train
MAR20_781,1,train
MAR20_782,1,train
MAR20_783,1,train
MAR20_784,1,train
MAR20_785,1,train
MAR20_786,1,train
MAR20_789,1,train
MAR20_79,1,train
MAR20_790,1,train
MAR20_791,1,train
MAR20_793,1,train
MAR20_794,1,train
MAR20_795,1,train
MAR20_796,1,train
MAR20_797,1,train
MAR20_8,1,train
MAR20_80,1,train
MAR20_800,1,train
MAR20_801,1,train
MAR20_802,1,train
MAR20_805,1,train
MAR20_807,1,train
MAR20_809,1,train
MAR20_81,1,train
MAR20_810,1,train
MAR20_811,1,train
MAR20_812,1,train
MAR20_813,1,train
MAR20_815,1,train
MAR20_816,1,train
MAR20_817,1,train
MAR20_819,1,train
MAR20_820,1,train
MAR20_821,1,train
MAR20_822,1,train
MAR20_823,1,train
MAR20_824,1,train
MAR20_825,1,train
MAR20_827,1,train
MAR20_828,1,train
MAR20_83,1,train
MAR20_830,1,train
MAR20_831,1,train
MAR20_832,1,train
MAR20_833,1,train
MAR20_834,1,train
MAR20_836,1,train
MAR20_837,1,train
MAR20_838,1,train
MAR20_84,1,train
MAR20_840,1,train
MAR20_841,1,train
MAR20_842,1,train
MAR20_844,1,train
MAR20_845,1,train
MAR20_846,1,train
MAR20_847,1,train
MAR20_848,1,train
MAR20_849,1,train
MAR20_851,1,train
MAR20_852,1,train
MAR20_853,1,train
MAR20_854,1,train
MAR20_856,1,train
MAR20_857,1,train
MAR20_858,1,train
MAR20_859,1,train
MAR20_86,1,train
MAR20_860,1,train
MAR20_861,1,train
MAR20_862,1,train
MAR20_863,1,train
MAR20_864,1,train
MAR20_865,1,train
MAR20_867,1,train
MAR20_868,1,train
MAR20_869,1,train
MAR20_87,1,train
MAR20_871,1,train
MAR20_872,1,train
MAR20_873,1,train
MAR20_874,1,train
MAR20_875,1,train
MAR20_876,1,train
MAR20_877,1,train
MAR20_878,1,train
MAR20_88,1,train
MAR20_880,1,train
MAR20_881,1,train
MAR20_882,1,train
MAR20_886,1,train
MAR20_887,1,train
MAR20_888,1,train
MAR20_89,1,train
MAR20_890,1,train
MAR20_891,1,train
MAR20_893,1,train
MAR20_894,1,train
MAR20_895,1,train
MAR20_896,1,train
MAR20_897,1,train
MAR20_898,1,train
MAR20_899,1,train
MAR20_9,1,train
MAR20_90,1,train
MAR20_900,1,train
MAR20_901,1,train
MAR20_902,1,train
MAR20_903,1,train
MAR20_904,1,train
MAR20_905,1,train
MAR20_906,1,train
MAR20_907,1,train
MAR20_908,1,train
MAR20_909,1,train
MAR20_91,1,train
MAR20_911,1,train
MAR20_912,1,train
MAR20_913,1,train
MAR20_914,1,train
MAR20_915,1,train
MAR20_916,1,train
MAR20_917,1,train
MAR20_918,1,train
MAR20_919,1,train
MAR20_92,1,train
MAR20_920,1,train
MAR20_921,1,train
MAR20_922,1,train
MAR20_924,1,train
MAR20_925,1,train
MAR20_926,1,train
MAR20_927,1,train
MAR20_928,1,train
MAR20_929,1,train
MAR20_931,1,train
MAR20_933,1,train
MAR20_934,1,train
MAR20_935,1,train
MAR20_936,1,train
MAR20_937,1,train
MAR20_938,1,train
MAR20_939,1,train
MAR20_94,1,train
MAR20_940,1,train
MAR20_943,1,train
MAR20_946,1,train
MAR20_947,1,train
MAR20_951,1,train
MAR20_954,1,train
MAR20_955,1,train
MAR20_956,1,train
MAR20_957,1,train
MAR20_958,1,train
MAR20_96,1,train
MAR20_960,1,train
MAR20_961,1,train
MAR20_962,1,train
MAR20_964,1,train
MAR20_965,1,train
MAR20_966,1,train
MAR20_968,1,train
MAR20_97,1,train
MAR20_970,1,train
MAR20_971,1,train
MAR20_972,1,train
MAR20_973,1,train
MAR20_974,1,train
MAR20_976,1,train
MAR20_977,1,train
MAR20_978,1,train
MAR20_979,1,train
MAR20_98,1,train
MAR20_981,1,train
MAR20_982,1,train
MAR20_983,1,train
MAR20_984,1,train
MAR20_985,1,train
MAR20_986,1,train
MAR20_987,1,train
MAR20_99,1,train
MAR20_990,1,train
MAR20_992,1,train
MAR20_993,1,train
MAR20_994,1,train
MAR20_995,1,train
MAR20_996,1,train
MAR20_997,1,train
MAR20_998,1,train
MAR20_999,1,train
W117.1_N32.6_20180715_L1A0003325477-PAN26,2,train
W117.1_N32.6_20180715_L1A0003325477-PAN28,1,train
W117.3_N32.6_20180403_L1A0003102432-PAN14,1,train
W117.3_N32.6_20180809_L1A0003381156-PAN13,1,train
W117.3_N32.6_20190422_L1A0003957860-PAN12,1,train
W117.3_N32.6_20190422_L1A0003957860-PAN15,1,train
W157.8_N21.3_20180901_L1A0003426640-PAN25,2,train
W157.8_N21.3_20180901_L1A0003426640-PAN28,2,train
W157.9_N21.3_20150119_L1A0000600031-PAN20,3,train
W157.9_N21.3_20150119_L1A0000600031-PAN21,2,train
W157.9_N21.3_20150119_L1A0000600031-PAN27,4,train
W157.9_N21.3_20150119_L1A0000600031-PAN28,4,train
W157.9_N21.3_20150119_L1A0000600031-PAN29,4,train
W157.9_N21.3_20160709_L1A0001690055-PAN20,3,train
W157.9_N21.3_20160709_L1A0001690055-PAN23,4,train
W157.9_N21.3_20160709_L1A0001690055-PAN24,2,train
W158.0_N21.4_20190415_L1A0003949798-PAN13,4,train
W158.1_N21.4_20180619_L1A0003270052-PAN14,2,train
W76.3_N37.0_20150318_L1A0000704021-PAN20,4,train
W76.3_N37.0_20150318_L1A0000704021-PAN27,4,train
fsc_AGZ-N22.66-E120.46-lv20-Google,1,train
fsc_AGZ-N23.00-E120.33-lv20-Bing,3,train
fsc_AGZ-N23.00-E120.33-lv20-Google,3,train
fsc_AGZ-N23.44-E120.40-lv20-Bing,2,train
fsc_AGZ-N23.44-E120.40-lv20-Google,2,train
fsc_AGZ-N24.15-E120.73-lv20-Bing,1,train
fsc_AGZ-N24.15-E120.73-lv20-Google,2,train
fsc_AGZ-N24.25-E120.64-lv20-Google,2,train
fsc_AGZ-N24.95-E121.51-lv20-Bing,2,train
fsc_AGZ-N24.95-E121.51-lv20-Google,1,train
fsc_AGZ-N25.02-E121.33-lv20-Bing,1,train
fsc_AGZ-N25.02-E121.33-lv20-Google,1,train
fsc_AGZ-N25.03-E121.59-lv20-Bing,1,train
fsc_AGZ-N25.03-E121.59-lv20-Google,2,train
fsc_AGZ-N34.62-E136.25-lv20-Bing,2,train
fsc_AGZ-N34.62-E136.25-lv20-Google,1,train
fsc_AGZ-N35.40-E37.00-lv20-Bing,2,train
fsc_AGZ-N35.40-E37.00-lv20-Google,1,train
fsc_AGZ-N35.84-E139.41-lv20-Bing,1,train
fsc_AGZ-N35.84-E139.41-lv20-Google,2,train
fsc_AGZ-N35.89-E126.62-lv20-Google,2,train
fsc_AGZ-N35.89-E126.62-lv20-Yandex,2,train
fsc_AGZ-N42.80-E141.65-lv20-Bing,2,train
fsc_AGZ-N42.80-E141.65-lv20-Google,2,train
fsc_FKDD-N31.32-E31.05-lv20-Bing,2,train
fsc_FKDD-N31.32-E31.05-lv20-Google,1,train
fsc_FKDD-N31.32-E31.05-lv20-Yandex,1,train
fsc_HMS-N26.20-E127.66-lv20-google,1,train
fsc_HMS-N26.20-E127.66-lv20-yandex,1,train
fsc_SD-N36.03-E128.13-lv20-Bing,2,train
fsc_SD-N36.03-E128.13-lv20-Google,1,train
fsc_TG-N22.33-E120.62-lv20-Bing,2,train
fsc_TG-N22.33-E120.62-lv20-Google,2,train
fsc_TG-N23.66-E119.55-lv20-Google,1,train
fsc_TG-N23.66-E119.55-lv20-bing,2,train
fsc_TG-N24.02-E121.62-lv20-Bing,2,train
fsc_TG-N24.02-E121.62-lv20-Google,2,train
fsc_TG-N24.21-E120.59-lv20-Google,3,train
fsc_TG-N25.20-E121.42-lv20-Bing,1,train
fsc_TG-N25.20-E121.42-lv20-Google,1,train
fsc_TG-N25.20-E121.42-lv20-Yandex,1,train
